Remaining Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
658,2349,2020.12.27 01:10:14,2020.12.27 01:10:14,6.0,37.31492,16.66465,,Hit,2020.12.27 01:10:14,1,,,,,,,Incomplete Transfer
659,2354,2020.12.27 09:47:30,2020.12.27 09:47:30,2.0,37.33585,16.6776,,Hit,2020.12.27 09:47:30,1,No,No,,,56209 5110 5792 13 1 0 4 7,No,
660,2356,2020.12.27 12:00:00,2020.12.27 12:00:00,,,,18.0,,2020.12.28 12:39:10,1,,,,Primary,,No,
661,2359,2020.12.27 14:53:04,2020.12.27 14:53:04,3.0,37.27995,16.70788,,Hit,2020.12.27 14:53:04,1,No,No,,,9860 4930 12738 2 0 0 2 0,No,
662,2365,2020.12.28 00:00:00,2020.12.28 00:00:00,,,,18.0,,2020.12.28 12:39:10,1,,,,Primary,,No,
663,2371,2020.12.28 12:00:00,2020.12.28 12:00:00,,,,18.0,,2020.12.28 15:58:12,1,,,,Primary,,No,
664,2373,2020.12.28 12:39:10,2020.12.28 12:39:10,4.0,37.224070000000005,16.7381,,Hit,2020.12.28 12:39:10,1,No,No,,,54381 4183 2819 10 0 0 11 2,No,
665,2375,2020.12.28 15:58:12,2020.12.28 15:58:12,9.0,37.19535,16.7381,,Hit,2020.12.28 15:58:12,1,No,No,,,11440 11440 11440 2 0 0 1 0,No,
666,2380,2020.12.29 00:00:00,2020.12.29 00:00:00,,,,18.0,,2020.12.29 05:12:37,1,,,,Primary,,No,
667,2384,2020.12.29 05:12:37,2020.12.29 05:12:37,3.0,37.133179999999996,16.81138,,Hit,2020.12.29 05:12:37,1,No,No,,,11842 11842 11842 4 0 0 1 0,No,
668,2389,2020.12.29 12:00:00,2020.12.29 12:00:00,,,,18.0,,2020.12.29 23:18:55,1,,,,Primary,,No,
669,2395,2020.12.29 23:18:55,2020.12.29 23:18:55,5.0,37.09813,16.854470000000003,,Hit,2020.12.29 23:18:55,1,No,No,,,45316 15105 13918 8 0 0 3 0,No,
670,2397,2020.12.30 00:00:00,2020.12.30 00:00:00,,,,18.0,,2020.12.30 06:06:18,1,,,,Primary,,No,
671,2401,2020.12.30 06:06:18,2020.12.30 06:06:18,6.0,37.09813,16.854470000000003,,Hit,2020.12.30 06:06:18,1,No,No,,,0 0 4814 3 0 0 0 0,No,
672,2405,2020.12.30 12:00:00,2020.12.30 12:00:00,,,,19.0,,2020.12.30 18:03:31,1,,,,Primary,,No,
673,2409,2020.12.30 18:03:31,2020.12.30 18:03:31,2.0,37.09813,16.854470000000003,,Hit,2020.12.30 18:03:31,1,No,No,,,13323 13323 13323 10 0 0 1 0,No,
674,2413,2020.12.31 00:00:00,2020.12.31 00:00:00,,,,18.0,,2020.12.31 15:27:35,1,,,,Primary,,No,
675,2420,2020.12.31 12:00:00,2020.12.31 12:00:00,,,,18.0,,2020.12.31 21:46:38,1,,,,Primary,,No,
676,2422,2020.12.31 15:27:35,2020.12.31 15:27:35,,,,,Hit,2020.12.31 15:27:35,1,No,No,,,43178 8636 13478 8 0 0 5 0,No,
677,2423,2020.12.31 15:27:47,2020.12.31 15:27:47,12.0,37.133179999999996,16.81138,,Hit,2020.12.31 15:27:47,1,,,,,,,
678,2427,2020.12.31 21:46:38,2020.12.31 21:46:38,4.0,37.10443,16.81138,,Hit,2020.12.31 21:46:38,1,No,No,,,12831 12831 12831 3 0 0 1 0,No,
679,2429,2021.01.01 00:00:00,2021.01.01 00:00:00,,,,18.0,,2021.01.01 07:27:53,1,,,,Primary,,No,
680,2434,2021.01.01 07:27:53,2021.01.01 07:27:53,8.0,37.10443,16.81138,,Hit,2021.01.01 07:27:53,1,No,No,,,0 0 1758 5 0 0 0 0,No,
681,2438,2021.01.01 12:00:00,2021.01.01 12:00:00,,,,18.0,,2021.01.01 23:17:56,1,,,,Primary,,No,
682,2444,2021.01.01 23:17:56,2021.01.01 23:17:56,,,,,Hit,2021.01.01 23:17:56,1,No,No,,,37268 12423 8836 7 0 0 2 1,No,
683,2446,2021.01.02 00:00:00,2021.01.02 00:00:00,,,,18.0,,2021.01.02 08:00:14,1,,,,Primary,,No,
684,2451,2021.01.02 08:00:14,2021.01.02 08:00:14,3.0,37.18907,16.781270000000003,,Hit,2021.01.02 08:00:14,1,No,No,,,0 0 7664 4 0 0 0 0,No,
685,2454,2021.01.02 12:00:00,2021.01.02 12:00:00,,,,18.0,,2021.01.02 21:09:32,1,,,,Primary,,No,
686,2459,2021.01.02 21:09:32,2021.01.02 21:09:32,,,,,Hit,2021.01.02 21:09:32,1,No,No,,,0 0 13096 7 0 0 0 0,No,
687,2462,2021.01.03 00:00:00,2021.01.03 00:00:00,,,,17.0,,2021.01.03 10:57:21,1,,,,Primary,,No,
688,2468,2021.01.03 10:57:21,2021.01.03 10:57:21,14.0,37.174479999999996,16.72513,,Hit,2021.01.03 10:57:21,1,No,No,,,55720 13930 45 5 0 0 4 0,No,
689,2470,2021.01.03 12:00:00,2021.01.03 12:00:00,,,,18.0,,2021.01.04 01:34:54,1,,,,Primary,,No,
690,2477,2021.01.04 00:00:00,2021.01.04 00:00:00,,,,17.0,,2021.01.04 01:34:54,1,,,,Primary,,No,
691,2478,2021.01.04 01:34:54,2021.01.04 01:34:54,15.0,37.13115,16.66905,,Hit,2021.01.04 01:34:54,1,No,No,,,0 0 13341 4 0 0 0 0,No,
692,2485,2021.01.04 12:00:00,2021.01.04 12:00:00,,,,18.0,,2021.01.05 03:08:53,1,,,,Primary,,No,
693,2492,2021.01.05 00:00:00,2021.01.05 00:00:00,,,,17.0,,2021.01.05 10:24:43,1,,,,Primary,,No,
694,2494,2021.01.05 03:08:53,2021.01.05 03:08:53,,,,,Hit,2021.01.05 03:08:53,1,No,No,,,60042 20014 17772 6 1 0 3 0,No,
695,2499,2021.01.05 10:24:43,2021.01.05 10:24:43,11.0,36.8668,16.5187,,Hit,2021.01.05 10:24:43,1,No,No,,,0 0 13626 2 0 0 0 0,No,
696,2501,2021.01.05 12:00:00,2021.01.05 12:00:00,,,,17.0,,2021.01.06 04:32:39,1,,,,Primary,,No,
697,2508,2021.01.06 00:00:00,2021.01.06 00:00:00,,,,17.0,,2021.01.06 17:49:02,1,,,,Primary,,No,
698,2511,2021.01.06 04:32:39,2021.01.06 04:32:39,3.0,36.82697,16.278129999999997,,Hit,2021.01.06 04:32:39,1,No,No,,,17984 17984 17984 6 0 0 1 0,No,
699,2516,2021.01.06 12:00:00,2021.01.06 12:00:00,,,,17.0,,2021.01.06 17:49:02,1,,,,Primary,,No,
700,2519,2021.01.06 17:49:02,2021.01.06 17:49:02,3.0,36.9148,16.0626,,Hit,2021.01.06 17:49:02,1,No,No,,,0 0 19373 3 0 0 0 0,No,
701,2524,2021.01.07 00:00:00,2021.01.07 00:00:00,,,,17.0,,2021.01.07 14:23:58,1,,,,Primary,,No,
702,2531,2021.01.07 12:00:00,2021.01.07 12:00:00,,,,18.0,,2021.01.07 23:00:23,1,,,,Primary,,No,
703,2533,2021.01.07 14:23:58,2021.01.07 14:23:58,3.0,37.06088,15.95775,,Hit,2021.01.07 14:23:58,1,No,No,,,58202 9700 11534 6 1 0 5 1,No,
704,2538,2021.01.07 23:00:23,2021.01.07 23:00:23,8.0,37.14532,15.926820000000001,,Hit,2021.01.07 23:00:23,1,No,No,,,0 0 13991 1 0 0 0 0,No,
705,2540,2021.01.08 00:00:00,2021.01.08 00:00:00,,,,17.0,,2021.01.08 14:48:37,1,,,,Primary,,No,
706,2547,2021.01.08 12:00:00,2021.01.08 12:00:00,,,,17.0,,2021.01.08 23:51:40,1,,,,Primary,,No,
707,2549,2021.01.08 14:48:37,2021.01.08 14:48:37,12.0,37.2794,15.9082,,Hit,2021.01.08 14:48:37,1,No,No,,,20726 10363 12104 6 0 0 1 1,No,
708,2554,2021.01.08 23:51:40,2021.01.08 23:51:40,3.0,37.27342,15.951579999999998,,Hit,2021.01.08 23:51:40,1,No,No,,,0 0 10021 4 0 0 0 0,No,
709,2556,2021.01.09 00:00:00,2021.01.09 00:00:00,,,,17.0,,2021.01.09 13:50:23,1,,,,Primary,,No,
710,2563,2021.01.09 12:00:00,2021.01.09 12:00:00,,,,17.0,,2021.01.09 23:00:14,1,,,,Primary,,No,
711,2564,2021.01.09 13:50:23,2021.01.09 13:50:23,4.0,37.40747,15.932970000000001,,Hit,2021.01.09 13:50:23,1,No,No,,,0 0 10817 5 0 0 0 0,No,
712,2570,2021.01.09 23:00:14,2021.01.09 23:00:14,2.0,37.3291,15.920570000000001,,Hit,2021.01.09 23:00:14,1,No,No,,,0 0 19730 6 0 0 0 0,No,
713,2571,2021.01.10 00:00:00,2021.01.10 00:00:00,,,,17.0,,2021.01.10 08:04:42,1,,,,Primary,,No,
714,2577,2021.01.10 08:04:42,2021.01.10 08:04:42,,,,,Hit,2021.01.10 08:04:42,1,No,No,,,11085 11085 11085 7 0 0 1 0,No,
715,2580,2021.01.10 12:00:00,2021.01.10 12:00:00,,,,17.0,,2021.01.11 00:22:01,1,,,,Primary,,No,
716,2587,2021.01.11 00:00:00,2021.01.11 00:00:00,,,,17.0,,2021.01.11 11:03:14,1,,,,Primary,,No,
717,2588,2021.01.11 00:22:01,2021.01.11 00:22:01,3.0,37.2794,15.9082,,Hit,2021.01.11 00:22:01,1,No,No,,,18431 9216 11017 5 0 0 2 0,No,
718,2594,2021.01.11 11:03:14,2021.01.11 11:03:14,4.0,37.2674,15.99495,,Hit,2021.01.11 11:03:14,1,No,No,,,0 0 7776 3 0 0 0 0,No,
719,2596,2021.01.11 12:00:00,2021.01.11 12:00:00,,,,17.0,,2021.01.12 01:45:07,2,,,,Primary,,No,
720,2603,2021.01.12 00:00:00,2021.01.12 00:00:00,,,,17.0,,2021.01.12 01:45:07,2,,,,Primary,,No,
721,2604,2021.01.12 01:45:07,2021.01.12 01:45:07,4.0,37.28237,16.05078,,Hit,2021.01.12 01:45:07,1,No,No,,,14019 14019 14019 4 2 0 1 0,No,
722,2607,2021.01.12 05:52:19,2021.01.12 05:52:19,3.0,37.326,16.10667,,Hit,2021.01.12 05:52:19,1,No,No,,,42526 14175 14488 5 2 0 3 0,No,
723,2612,2021.01.12 12:00:00,2021.01.12 12:00:00,,,,17.0,,2021.01.12 13:20:56,1,,,,Primary,,No,
724,2613,2021.01.12 13:20:56,2021.01.12 13:20:56,5.0,37.3635,16.20598,,Hit,2021.01.12 13:20:56,1,No,No,,,0 0 14599 4 0 0 0 0,No,
725,2620,2021.01.13 00:00:00,2021.01.13 00:00:00,,,,16.0,,2021.01.13 17:44:28,1,,,,Primary,,No,
726,2625,2021.01.13 08:30:30,2021.01.13 08:30:30,3.0,37.421929999999996,16.31808,,Hit,2021.01.13 08:30:30,1,No,No,,,26448 13224 7878 19 0 0 2 0,No,
727,2628,2021.01.13 12:00:00,2021.01.13 12:00:00,,,,17.0,,2021.01.13 17:44:28,1,,,,Primary,,No,
728,2629,2021.01.13 13:31:27,2021.01.13 13:31:27,2.0,37.45057,16.31808,,Hit,2021.01.13 13:31:27,1,,,,,,,Incomplete Transfer
729,2632,2021.01.13 17:44:28,2021.01.13 17:44:28,4.0,37.42808,16.27467,,Hit,2021.01.13 17:44:28,1,No,No,,,16538 8269 15107 4 0 0 2 0,No,
730,2637,2021.01.14 00:00:00,2021.01.14 00:00:00,,,,16.0,,2021.01.14 01:51:23,1,,,,Primary,,No,
731,2638,2021.01.14 01:51:23,2021.01.14 01:51:23,5.0,37.421929999999996,16.31808,,Hit,2021.01.14 01:51:23,1,No,No,,,0 0 9794 4 0 0 0 0,No,
732,2644,2021.01.14 12:00:00,2021.01.14 12:00:00,,,,18.0,,2021.01.14 18:02:43,1,,,,Primary,,No,
733,2649,2021.01.14 18:02:29,2021.01.14 18:02:29,11.0,37.41317,16.2186,,Hit,2021.01.14 18:02:29,1,,,,,,,
734,2650,2021.01.14 18:02:43,2021.01.14 18:02:43,9.0,37.3784,16.262,,Hit,2021.01.14 18:02:43,1,No,No,,,0 0 7604 0 0 0 0 0,No,
735,2654,2021.01.15 00:00:00,2021.01.15 00:00:00,,,,16.0,,2021.01.15 05:17:45,1,,,,Primary,,No,
736,2657,2021.01.15 05:17:45,2021.01.15 05:17:45,2.0,37.3661,16.34873,,Hit,2021.01.15 05:17:45,1,No,No,,,13803 13803 13803 3 0 0 1 0,No,
737,2662,2021.01.15 12:00:00,2021.01.15 12:00:00,,,,17.0,,2021.01.15 19:22:50,1,,,,Primary,,No,
738,2666,2021.01.15 19:22:50,2021.01.15 19:22:50,4.0,37.37475,16.448179999999997,,Hit,2021.01.15 19:22:50,1,No,No,,,11261 11261 11261 6 0 0 1 0,No,
739,2670,2021.01.16 00:00:00,2021.01.16 00:00:00,,,,16.0,,2021.01.16 08:00:13,1,,,,Primary,,No,
740,2675,2021.01.16 08:00:13,2021.01.16 08:00:13,12.0,37.46543,16.37422,,Hit,2021.01.16 08:00:13,1,No,No,,,0 0 7201 6 0 0 0 0,No,
741,2678,2021.01.16 12:00:00,2021.01.16 12:00:00,,,,17.0,,2021.01.16 22:50:24,1,,,,Primary,,No,
742,2684,2021.01.16 22:50:24,2021.01.16 22:50:24,3.0,37.4034,16.448179999999997,,Hit,2021.01.16 22:50:24,1,No,No,,,25102 12551 16078 8 0 0 2 0,No,
743,2686,2021.01.17 00:00:00,2021.01.17 00:00:00,,,,16.0,,2021.01.17 15:03:54,1,,,,Primary,,No,
744,2692,2021.01.17 11:41:55,2021.01.17 11:41:55,681.0,37.45113,16.7902,,Hit,2021.01.17 11:41:55,1,,,,,,,Incomplete Transfer
745,2693,2021.01.17 12:00:00,2021.01.17 12:00:00,,,,17.0,,2021.01.18 05:26:51,1,,,,Primary,,No,
746,2696,2021.01.17 15:03:54,2021.01.17 15:03:54,3.0,37.4616,16.560579999999998,,Hit,2021.01.17 15:03:54,1,No,No,,,29228 5846 5028 7 0 0 2 3,No,
747,2702,2021.01.18 00:00:00,2021.01.18 00:00:00,,,,16.0,,2021.01.18 05:26:51,1,,,,Primary,,No,
748,2705,2021.01.18 05:26:51,2021.01.18 05:26:51,3.0,37.46783,16.5172,,Hit,2021.01.18 05:26:51,1,No,No,,,0 0 8989 4 0 0 0 0,No,
749,2709,2021.01.18 12:00:00,2021.01.18 12:00:00,,,,16.0,,2021.01.18 19:51:38,1,,,,Primary,,No,
750,2714,2021.01.18 19:51:38,2021.01.18 19:51:38,4.0,37.5089,16.4304,,Hit,2021.01.18 19:51:38,1,No,No,,,30960 7740 14710 7 1 0 4 0,No,
751,2717,2021.01.19 00:00:00,2021.01.19 00:00:00,,,,16.0,,2021.01.19 06:50:57,1,,,,Primary,,No,
752,2722,2021.01.19 06:50:57,2021.01.19 06:50:57,2.0,37.55858,16.44322,,Hit,2021.01.19 06:50:57,1,No,No,,,0 0 3418 3 0 0 0 0,No,
753,2726,2021.01.19 12:00:00,2021.01.19 12:00:00,,,,18.0,,2021.01.19 18:22:08,1,,,,Primary,,No,
754,2730,2021.01.19 18:22:08,2021.01.19 18:22:08,4.0,37.60202,16.49952,,Hit,2021.01.19 18:22:08,1,No,No,,,0 0 20194 4 2 0 0 0,No,
755,2734,2021.01.20 00:00:00,2021.01.20 00:00:00,,,,16.0,,2021.01.20 19:00:26,1,,,,Primary,,No,
756,2741,2021.01.20 12:00:00,2021.01.20 12:00:00,,,,18.0,,2021.01.21 00:07:52,1,,,,Primary,,No,
757,2745,2021.01.20 19:00:26,2021.01.20 19:00:26,4.0,37.673970000000004,16.55588,,Hit,2021.01.20 19:00:26,1,No,No,,,3069 3069 7169 22 0 0 0 1,No,
758,2749,2021.01.21 00:00:00,2021.01.21 00:00:00,,,,16.0,,2021.01.21 05:30:30,1,,,,Primary,,No,
759,2750,2021.01.21 00:07:52,2021.01.21 00:07:52,3.0,37.68023,16.5124,,Hit,2021.01.21 00:07:52,1,No,No,,,34637 8659 8503 3 0 0 4 0,No,
760,2753,2021.01.21 05:30:30,2021.01.21 05:30:30,2.0,37.723620000000004,16.568820000000002,,Hit,2021.01.21 05:30:30,1,No,No,,,18833 18833 18833 1 0 0 1 0,No,
761,2757,2021.01.21 12:00:00,2021.01.21 12:00:00,,,,16.0,,2021.01.21 18:32:45,1,,,,Primary,,No,
762,2762,2021.01.21 18:32:45,2021.01.21 18:32:45,3.0,37.71732,16.61232,,Hit,2021.01.21 18:32:45,1,No,No,,,15415 15415 15415 5 0 0 1 0,No,
763,2765,2021.01.22 00:00:00,2021.01.22 00:00:00,,,,16.0,,2021.01.22 08:00:14,1,,,,Primary,,No,
764,2771,2021.01.22 08:00:14,2021.01.22 08:00:14,3.0,37.76697,16.6253,,Hit,2021.01.22 08:00:14,1,No,No,,,0 0 5148 5 0 0 0 0,No,
765,2774,2021.01.22 12:00:00,2021.01.22 12:00:00,,,,18.0,,2021.01.22 16:08:37,1,,,,Primary,,No,
766,2777,2021.01.22 16:00:12,2021.01.22 16:00:12,2.0,37.83147,16.694879999999998,,Hit,2021.01.22 16:00:12,1,,,,,,,Incomplete Transfer
767,2778,2021.01.22 16:08:37,2021.01.22 16:08:37,3.0,37.83147,16.694879999999998,,Hit,2021.01.22 16:08:37,1,No,No,,,10296 5148 5148 8 0 0 2 0,No,
768,2783,2021.01.23 00:00:00,2021.01.23 00:00:00,,,,16.0,,2021.01.23 08:58:55,1,,,,Primary,,No,
769,2788,2021.01.23 08:58:55,2021.01.23 08:58:55,,,,,Hit,2021.01.23 08:58:55,1,No,No,,,0 0 18598 8 0 0 0 0,No,
770,2791,2021.01.23 12:00:00,2021.01.23 12:00:00,,,,16.0,,2021.01.23 23:16:41,1,,,,Primary,,No,
771,2797,2021.01.23 23:16:41,2021.01.23 23:16:41,,,,,Hit,2021.01.23 23:16:41,1,No,No,,,29400 14700 18006 5 0 0 2 0,No,
772,2798,2021.01.24 00:00:00,2021.01.24 00:00:00,,,,16.0,,2021.01.24 11:09:40,1,,,,Primary,,No,
773,2805,2021.01.24 11:09:40,2021.01.24 11:09:40,,,,,Hit,2021.01.24 11:09:40,1,No,No,,,0 0 12958 4 0 0 0 0,No,
774,2806,2021.01.24 12:00:00,2021.01.24 12:00:00,,,,16.0,,2021.01.24 17:00:36,1,,,,Primary,,No,
775,2810,2021.01.24 17:00:36,2021.01.24 17:00:36,,,,,Hit,2021.01.24 17:00:36,1,No,No,,,0 0 18 7 0 0 0 0,No,
776,2815,2021.01.25 00:00:00,2021.01.25 00:00:00,,,,16.0,,2021.01.25 02:00:19,1,,,,Primary,,No,
777,2817,2021.01.25 02:00:19,2021.01.25 02:00:19,6.0,38.002520000000004,16.77778,,Hit,2021.01.25 02:00:19,1,No,No,,,0 0 11 9 0 0 0 0,No,
778,2822,2021.01.25 12:00:00,2021.01.25 12:00:00,,,,17.0,,2021.01.26 02:15:44,1,,,,Primary,,No,
779,2824,2021.01.25 12:00:13,2021.01.25 12:00:13,3.0,37.9961,16.8214,,Hit,2021.01.25 12:00:13,1,No,No,,,0 0 37 9 1 0 0 0,No,
780,2831,2021.01.26 00:00:00,2021.01.26 00:00:00,,,,16.0,,2021.01.26 12:28:04,1,,,,Primary,,No,
781,2833,2021.01.26 02:15:44,2021.01.26 02:15:44,3.0,38.01092,16.878220000000002,,Hit,2021.01.26 02:15:44,1,No,No,,,37618 12539 9812 8 0 0 2 1,No,
782,2839,2021.01.26 12:00:00,2021.01.26 12:00:00,,,,16.0,,2021.01.27 01:48:48,1,,,,Primary,,No,
783,2840,2021.01.26 12:28:04,2021.01.26 12:28:04,3.0,37.9961,16.8214,,Hit,2021.01.26 12:28:04,1,No,No,,,0 0 7325 2 0 0 0 0,No,
784,2847,2021.01.27 00:00:00,2021.01.27 00:00:00,,,,16.0,,2021.01.27 01:48:48,1,,,,Primary,,No,
785,2848,2021.01.27 01:48:48,2021.01.27 01:48:48,5.0,38.002520000000004,16.77778,,Hit,2021.01.27 01:48:48,1,No,No,,,0 0 8574 6 0 0 0 0,No,
786,2855,2021.01.27 12:00:00,2021.01.27 12:00:00,,,,16.0,,2021.01.28 00:08:11,1,,,,Primary,,No,
787,2862,2021.01.28 00:00:00,2021.01.28 00:00:00,,,,16.0,,2021.01.28 10:15:33,1,,,,Primary,,No,
788,2863,2021.01.28 00:08:11,2021.01.28 00:08:11,3.0,38.05218,16.79095,,Hit,2021.01.28 00:08:11,1,No,No,,,55428 18476 21550 6 0 0 3 0,No,
789,2869,2021.01.28 10:15:33,2021.01.28 10:15:33,4.0,38.0586,16.74728,,Hit,2021.01.28 10:15:33,1,No,No,,,0 0 16464 1 0 0 0 0,No,
790,2871,2021.01.28 12:00:00,2021.01.28 12:00:00,,,,16.0,,2021.01.28 23:36:46,1,,,,Primary,,No,
791,2873,2021.01.28 15:05:36,2021.01.28 15:05:36,3.0,38.065,16.7036,,Hit,2021.01.28 15:05:36,1,,,,,,,
792,2878,2021.01.28 23:32:32,2021.01.28 23:32:32,4.0,38.093379999999996,16.7036,,Hit,2021.01.28 23:32:32,1,,,,,,,Incomplete Transfer
793,2879,2021.01.28 23:36:46,2021.01.28 23:36:46,2.0,38.08698,16.74728,,Hit,2021.01.28 23:36:46,1,No,No,,,12552 12552 12552 4 0 0 1 0,No,
794,2881,2021.01.29 00:00:00,2021.01.29 00:00:00,,,,16.0,,2021.01.29 14:42:19,1,,,,Primary,,No,
795,2888,2021.01.29 12:00:00,2021.01.29 12:00:00,,,,16.0,,2021.01.30 05:40:02,1,,,,Primary,,No,
796,2890,2021.01.29 14:42:19,2021.01.29 14:42:19,,,,,Hit,2021.01.29 14:42:19,1,No,No,,,16829 16829 16829 6 0 0 1 0,No,
797,2896,2021.01.30 00:00:00,2021.01.30 00:00:00,,,,16.0,,2021.01.30 21:33:06,1,,,,Primary,,No,
798,2899,2021.01.30 05:40:02,2021.01.30 05:40:02,11.0,38.03732,16.73415,,Hit,2021.01.30 05:40:02,1,No,No,,,19416 9708 13683 5 0 0 2 0,No,
799,2904,2021.01.30 12:00:00,2021.01.30 12:00:00,,,,16.0,,2021.01.30 21:33:06,1,,,,Primary,,No,
800,2909,2021.01.30 21:33:06,2021.01.30 21:33:06,5.0,37.96562,16.67742,,Hit,2021.01.30 21:33:06,1,No,No,,,60185 20062 14967 4 0 0 2 1,No,
801,2912,2021.01.31 00:00:00,2021.01.31 00:00:00,,,,16.0,,2021.01.31 15:56:00,1,,,,Primary,,No,
802,2919,2021.01.31 12:00:00,2021.01.31 12:00:00,,,,16.0,,2021.01.31 20:19:55,1,,,,Primary,,No,
803,2921,2021.01.31 15:56:00,2021.01.31 15:56:00,4.0,37.95925,16.72105,,Hit,2021.01.31 15:56:00,1,No,No,,,71310 8914 9936 5 0 0 7 1,No,
804,2925,2021.01.31 20:19:55,2021.01.31 20:19:55,3.0,37.95925,16.72105,,Hit,2021.01.31 20:19:55,1,No,No,,,0 0 15748 1 0 0 0 0,No,
805,2928,2021.02.01 00:00:00,2021.02.01 00:00:00,,,,16.0,,2021.02.01 12:00:06,1,,,,Primary,,No,
806,2935,2021.02.01 12:00:00,2021.02.01 12:00:00,,,,18.0,,2021.02.01 12:00:06,1,,,,Primary,,No,
807,2936,2021.02.01 12:00:06,2021.02.01 12:00:06,5.0,37.9961,16.8214,,Hit,2021.02.01 12:00:06,1,No,No,,,0 0 18279 5 0 0 0 0,No,
808,2943,2021.02.02 00:00:00,2021.02.02 00:00:00,,,,16.0,,2021.02.02 11:45:35,1,,,,Primary,,No,
809,2945,2021.02.02 03:02:19,2021.02.02 03:02:19,4.0,37.92638,16.90857,,Hit,2021.02.02 03:02:19,1,No,No,,,12274 12274 12274 7 0 0 1 0,No,
810,2950,2021.02.02 11:45:35,2021.02.02 11:45:35,3.0,37.91993,16.95212,,Hit,2021.02.02 11:45:35,1,No,No,,,0 0 6988 4 0 0 0 0,No,
811,2952,2021.02.02 12:00:00,2021.02.02 12:00:00,,,,16.0,,2021.02.03 00:49:23,1,,,,Primary,,No,
812,2958,2021.02.03 00:00:00,2021.02.03 00:00:00,,,,16.0,,2021.02.03 00:49:23,1,,,,Primary,,No,
813,2960,2021.02.03 00:49:23,2021.02.03 00:49:23,4.0,37.96958,16.9654,,Hit,2021.02.03 00:49:23,1,No,No,,,8554 8554 8554 5 0 0 1 0,No,
814,2967,2021.02.03 12:00:00,2021.02.03 12:00:00,,,,16.0,,2021.02.03 12:48:03,1,,,,Primary,,No,
815,2968,2021.02.03 12:48:03,2021.02.03 12:48:03,5.0,38.03287,16.92182,,Hit,2021.02.03 12:48:03,1,No,No,,,0 0 10128 6 0 0 0 0,No,
816,2975,2021.02.04 00:00:00,2021.02.04 00:00:00,,,,15.0,,2021.02.04 01:04:29,1,,,,Primary,,No,
817,2976,2021.02.04 01:04:29,2021.02.04 01:04:29,2.0,38.095420000000004,16.8478,,Hit,2021.02.04 01:04:29,1,No,No,,,10399 10399 10399 5 0 0 1 0,No,
818,2983,2021.02.04 12:00:00,2021.02.04 12:00:00,,,,18.0,,2021.02.05 01:37:00,1,,,,Primary,,No,
819,2984,2021.02.04 12:00:16,2021.02.04 12:00:16,,,,,Hit,2021.02.04 12:00:16,1,No,No,,,0 0 9237 6 0 0 0 0,No,
820,2991,2021.02.05 00:00:00,2021.02.05 00:00:00,,,,15.0,,2021.02.05 01:37:00,1,,,,Primary,,No,
821,2992,2021.02.05 01:37:00,2021.02.05 01:37:00,4.0,38.22748,16.6861,,Hit,2021.02.05 01:37:00,1,No,No,,,0 0 11294 4 0 0 0 0,No,
822,2999,2021.02.05 12:00:00,2021.02.05 12:00:00,,,,16.0,,2021.02.05 13:33:16,1,,,,Primary,,No,
823,3000,2021.02.05 13:33:16,2021.02.05 13:33:16,2.0,38.33538,16.81325,,Hit,2021.02.05 13:33:16,1,No,No,,,0 0 13116 5 0 0 0 0,No,
824,3006,2021.02.05 23:00:32,2021.02.05 23:00:32,6.0,38.31398,16.80002,,Hit,2021.02.05 23:00:32,1,No,No,,,0 0 9584 5 0 0 0 0,No,
825,3008,2021.02.06 00:00:00,2021.02.06 00:00:00,,,,16.0,,2021.02.06 11:40:50,1,,,,Primary,,No,
826,3014,2021.02.06 11:40:50,2021.02.06 11:40:50,4.0,38.3289,16.85707,,Hit,2021.02.06 11:40:50,1,No,No,,,0 0 12410 5 0 0 0 0,No,
827,3016,2021.02.06 12:00:00,2021.02.06 12:00:00,,,,18.0,,2021.02.07 03:46:42,1,,,,Primary,,No,
828,3023,2021.02.07 00:00:00,2021.02.07 00:00:00,,,,16.0,,2021.02.07 13:53:19,1,,,,Primary,,No,
829,3025,2021.02.07 03:46:42,2021.02.07 03:46:42,2.0,38.2811,16.98838,,Hit,2021.02.07 03:46:42,1,No,No,,,14506 14506 14506 5 0 0 1 0,No,
830,3031,2021.02.07 12:00:00,2021.02.07 12:00:00,,,,16.0,,2021.02.07 13:53:19,1,,,,Primary,,No,
831,3032,2021.02.07 13:53:19,2021.02.07 13:53:19,37.0,38.282779999999995,17.13298,,Hit,2021.02.07 13:53:19,1,No,No,,,0 0 17803 4 0 0 0 0,No,
832,3039,2021.02.08 00:00:00,2021.02.08 00:00:00,,,,16.0,,2021.02.08 02:44:34,1,,,,Primary,,No,
833,3041,2021.02.08 02:44:34,2021.02.08 02:44:34,3.0,38.1404,17.049020000000002,,Hit,2021.02.08 02:44:34,1,No,No,,,0 0 12750 4 0 0 0 0,No,
834,3047,2021.02.08 12:00:00,2021.02.08 12:00:00,,,,16.0,,2021.02.09 02:17:23,1,,,,Primary,,No,
