Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
859,2471,2020.09.19 18:00:00,2020.09.19 16:00:00,91.797%,24.0,310.0,,69.0,13.672%,1.172%,4.297%,33.203%,17.578%,16.797%,3.516%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
860,2473,2020.09.19 20:00:00,2020.09.19 18:00:00,95.703%,14.0,502.0,,33.0,54.297%,1.172%,3.516%,34.766%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
861,2475,2020.09.19 22:00:00,2020.09.19 20:00:00,97.266%,51.0,135.0,,1.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2477,2020.09.20 00:00:00,2020.09.19 22:00:00,96.484%,67.0,105.0,,1.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,2481,2020.09.20 02:00:00,2020.09.20 00:00:00,94.141%,63.0,107.0,,11.0,87.891%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,2483,2020.09.20 04:00:00,2020.09.20 02:00:00,91.016%,46.0,130.0,,9.0,78.516%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2487,2020.09.20 06:00:00,2020.09.20 04:00:00,88.672%,6.0,974.0,,87.0,15.234%,43.359%,3.516%,10.547%,4.297%,2.734%,2.734%,5.859%,0.391%,0.391%,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
866,2489,2020.09.20 08:00:00,2020.09.20 06:00:00,90.234%,4.0,1674.0,,79.0,1.953%,1.172%,5.859%,5.078%,12.891%,23.828%,35.547%,4.297%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
867,2495,2020.09.20 10:00:00,2020.09.20 08:00:00,87.891%,3.0,2247.0,,77.0,1.172%,1.172%,6.641%,11.328%,25.391%,25.391%,11.328%,3.516%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
868,2497,2020.09.20 12:00:00,2020.09.20 10:00:00,87.891%,7.0,718.0,,65.0,1.953%,1.172%,7.422%,11.328%,18.359%,30.859%,17.578%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
869,2501,2020.09.20 14:00:00,2020.09.20 12:00:00,86.328%,3.0,2376.0,,71.0,1.172%,1.953%,12.891%,18.359%,16.797%,28.516%,6.641%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
870,2503,2020.09.20 16:00:00,2020.09.20 14:00:00,90.234%,2.0,2505.0,,75.0,1.172%,1.172%,8.984%,46.484%,12.891%,9.766%,7.422%,1.953%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
871,2507,2020.09.20 18:00:00,2020.09.20 16:00:00,91.016%,4.0,1558.0,,71.0,1.172%,1.172%,3.516%,40.234%,16.016%,16.797%,12.109%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
872,2509,2020.09.20 20:00:00,2020.09.20 18:00:00,94.922%,31.0,281.0,,27.0,50.391%,1.172%,17.578%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
873,2511,2020.09.20 22:00:00,2020.09.20 20:00:00,94.922%,70.0,98.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,2515,2020.09.21 00:00:00,2020.09.20 22:00:00,76.172%,106.0,51.0,,1.0,69.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,2517,2020.09.21 02:00:00,2020.09.21 00:00:00,70.703%,109.0,47.0,,1.0,65.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2519,2020.09.21 04:00:00,2020.09.21 02:00:00,62.109%,106.0,42.0,,1.0,57.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,2521,2020.09.21 06:00:00,2020.09.21 04:00:00,52.734%,20.0,189.0,,77.0,21.484%,3.516%,10.547%,5.078%,1.953%,1.953%,4.297%,2.734%,0.391%,0.391%,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
878,2524,2020.09.21 08:00:00,2020.09.21 06:00:00,89.453%,5.0,1417.0,,65.0,3.516%,10.547%,29.297%,11.328%,9.766%,9.766%,14.453%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
879,2525,2020.09.21 10:00:00,2020.09.21 08:00:00,91.797%,4.0,1834.0,,71.0,1.953%,1.953%,26.953%,37.109%,2.734%,5.078%,16.016%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
880,2526,2020.09.21 12:00:00,2020.09.21 10:00:00,93.359%,16.0,400.0,,65.0,19.141%,12.891%,16.797%,26.172%,6.641%,8.203%,3.516%,0.391%,0.391%,0.391%,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
881,2529,2020.09.21 14:00:00,2020.09.21 12:00:00,93.359%,28.0,190.0,,71.0,23.047%,1.172%,34.766%,19.141%,4.297%,1.953%,6.641%,0.391%,0.391%,0.391%,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
882,2530,2020.09.21 16:00:00,2020.09.21 14:00:00,89.453%,4.0,1964.0,,63.0,2.734%,15.234%,38.672%,14.453%,4.297%,5.859%,8.984%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
883,2531,2020.09.21 18:00:00,2020.09.21 16:00:00,92.578%,3.0,2306.0,,63.0,1.172%,0.391%,2.734%,3.516%,5.078%,16.797%,61.328%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
884,2532,2020.09.21 20:00:00,2020.09.21 18:00:00,93.359%,31.0,218.0,,29.0,64.453%,0.391%,2.734%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2533,2020.09.21 22:00:00,2020.09.21 20:00:00,90.234%,90.0,71.0,,1.0,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2536,2020.09.22 00:00:00,2020.09.21 22:00:00,83.984%,46.0,133.0,,15.0,58.984%,12.109%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,2537,2020.09.22 02:00:00,2020.09.22 00:00:00,85.547%,83.0,74.0,,15.0,80.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2538,2020.09.22 04:00:00,2020.09.22 02:00:00,95.703%,51.0,135.0,,17.0,73.828%,15.234%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,2539,2020.09.22 06:00:00,2020.09.22 04:00:00,88.672%,9.0,658.0,,81.0,5.859%,1.953%,58.203%,5.859%,1.953%,2.734%,8.984%,1.953%,0.391%,0.391%,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
890,2541,2020.09.22 08:00:00,2020.09.22 06:00:00,93.359%,3.0,2275.0,,75.0,1.172%,0.391%,7.422%,11.328%,9.766%,33.203%,28.516%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
891,2542,2020.09.22 10:00:00,2020.09.22 08:00:00,90.234%,2.0,3172.0,,67.0,1.172%,0.391%,1.953%,1.953%,2.734%,30.078%,52.734%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
892,2543,2020.09.22 12:00:00,2020.09.22 10:00:00,73.047%,1.0,2904.0,,63.0,1.172%,1.172%,2.734%,1.953%,1.172%,22.266%,43.359%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
893,2546,2020.09.22 14:00:00,2020.09.22 12:00:00,55.078%,2.0,1980.0,,69.0,1.172%,0.391%,1.953%,1.953%,1.172%,4.297%,44.141%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
894,2547,2020.09.22 16:00:00,2020.09.22 14:00:00,75.391%,3.0,1954.0,,67.0,1.172%,0.391%,2.734%,2.734%,1.953%,11.328%,54.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
895,2548,2020.09.22 18:00:00,2020.09.22 16:00:00,71.484%,3.0,1707.0,,59.0,1.172%,1.172%,9.766%,7.422%,10.547%,24.609%,16.797%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
896,2549,2020.09.22 20:00:00,2020.09.22 18:00:00,86.328%,10.0,624.0,,19.0,30.078%,33.984%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
897,2551,2020.09.22 22:00:00,2020.09.22 20:00:00,88.672%,58.0,135.0,,9.0,72.266%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,2552,2020.09.23 00:00:00,2020.09.22 22:00:00,87.891%,52.0,121.0,,13.0,55.078%,22.266%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,2554,2020.09.23 02:00:00,2020.09.23 00:00:00,88.672%,34.0,162.0,,13.0,48.047%,34.766%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,2555,2020.09.23 04:00:00,2020.09.23 02:00:00,86.328%,42.0,148.0,,11.0,51.172%,30.859%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,39.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,2556,2020.09.23 06:00:00,2020.09.23 04:00:00,83.203%,9.0,672.0,,71.0,8.203%,34.766%,26.172%,3.516%,2.734%,2.734%,5.078%,0.391%,0.391%,0.391%,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
902,2558,2020.09.23 08:00:00,2020.09.23 06:00:00,90.234%,4.0,1662.0,,67.0,1.953%,2.734%,12.891%,5.078%,5.859%,24.609%,36.328%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
903,2559,2020.09.23 10:00:00,2020.09.23 08:00:00,87.891%,2.0,2352.0,,65.0,1.172%,1.172%,6.641%,8.203%,4.297%,16.797%,48.828%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
904,2560,2020.09.23 12:00:00,2020.09.23 10:00:00,83.203%,3.0,2396.0,,69.0,1.172%,1.172%,16.016%,3.516%,1.953%,11.328%,48.047%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
905,2563,2020.09.23 14:00:00,2020.09.23 12:00:00,70.703%,3.0,1968.0,,101.0,1.953%,1.172%,12.109%,3.516%,5.859%,8.203%,33.984%,2.734%,1.953%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
906,2564,2020.09.23 16:00:00,2020.09.23 14:00:00,84.766%,3.0,2068.0,,61.0,1.172%,1.172%,16.797%,4.297%,3.516%,37.891%,19.141%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
907,2565,2020.09.23 18:00:00,2020.09.23 16:00:00,85.547%,3.0,1819.0,,57.0,1.172%,1.172%,6.641%,11.328%,18.359%,35.547%,9.766%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
908,2566,2020.09.23 20:00:00,2020.09.23 18:00:00,87.891%,5.0,1349.0,,21.0,10.547%,6.641%,69.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
909,2567,2020.09.23 22:00:00,2020.09.23 20:00:00,92.578%,41.0,173.0,,17.0,76.953%,1.953%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,2570,2020.09.24 00:00:00,2020.09.23 22:00:00,87.891%,60.0,106.0,,15.0,68.359%,7.422%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,2571,2020.09.24 02:00:00,2020.09.24 00:00:00,89.453%,71.0,91.0,,15.0,67.578%,4.297%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,2572,2020.09.24 04:00:00,2020.09.24 02:00:00,82.422%,52.0,99.0,,13.0,39.453%,37.109%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,2573,2020.09.24 06:00:00,2020.09.24 04:00:00,85.547%,19.0,308.0,,65.0,20.703%,14.453%,30.859%,7.422%,5.859%,1.953%,2.734%,0.391%,0.391%,0.391%,15.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
914,2574,2020.09.24 08:00:00,2020.09.24 06:00:00,89.453%,5.0,1457.0,,73.0,1.953%,1.172%,8.984%,10.547%,7.422%,19.141%,39.453%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
915,2576,2020.09.24 10:00:00,2020.09.24 08:00:00,83.984%,4.0,1502.0,,67.0,2.734%,1.172%,12.109%,14.453%,3.516%,13.672%,36.328%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
916,2577,2020.09.24 12:00:00,2020.09.24 10:00:00,86.328%,6.0,930.0,,61.0,28.516%,0.391%,7.422%,19.141%,6.641%,10.547%,12.109%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
917,2579,2020.09.24 14:00:00,2020.09.24 12:00:00,86.328%,4.0,1977.0,,65.0,1.953%,3.516%,8.984%,12.891%,6.641%,17.578%,33.984%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
918,2580,2020.09.24 16:00:00,2020.09.24 14:00:00,88.672%,24.0,266.0,,63.0,23.828%,5.859%,11.328%,17.578%,5.078%,8.984%,16.016%,0.391%,0.391%,0.391%,22.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
919,2582,2020.09.24 18:00:00,2020.09.24 16:00:00,87.891%,34.0,168.0,,63.0,12.891%,1.172%,12.891%,39.453%,5.078%,6.641%,7.422%,0.391%,0.391%,0.391%,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
920,2583,2020.09.24 20:00:00,2020.09.24 18:00:00,94.922%,24.0,314.0,,23.0,66.016%,0.391%,16.797%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
921,2584,2020.09.24 22:00:00,2020.09.24 20:00:00,94.141%,25.0,252.0,,15.0,63.672%,11.328%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,2585,2020.09.25 00:00:00,2020.09.24 22:00:00,94.922%,34.0,162.0,,11.0,67.578%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,2587,2020.09.25 02:00:00,2020.09.25 00:00:00,92.578%,6.0,1189.0,,9.0,48.828%,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,2588,2020.09.25 04:00:00,2020.09.25 02:00:00,91.797%,4.0,1952.0,,11.0,55.859%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,2589,2020.09.25 06:00:00,2020.09.25 04:00:00,92.578%,3.0,1713.0,,63.0,41.016%,30.078%,16.016%,1.953%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
926,2591,2020.09.25 08:00:00,2020.09.25 06:00:00,94.922%,3.0,2453.0,,67.0,1.172%,1.172%,17.578%,27.734%,5.859%,11.328%,30.078%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
927,2592,2020.09.25 10:00:00,2020.09.25 08:00:00,94.922%,2.0,2983.0,,71.0,1.172%,0.391%,12.891%,25.391%,2.734%,6.641%,45.703%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
928,2593,2020.09.25 12:00:00,2020.09.25 10:00:00,91.016%,2.0,3146.0,,73.0,1.172%,0.391%,1.953%,30.078%,5.078%,5.078%,41.016%,5.859%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
929,2596,2020.09.25 14:00:00,2020.09.25 12:00:00,83.984%,3.0,3025.0,,77.0,1.953%,1.172%,9.766%,8.984%,2.734%,4.297%,50.391%,4.297%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
930,2597,2020.09.25 16:00:00,2020.09.25 14:00:00,88.672%,2.0,3101.0,,75.0,1.172%,1.172%,2.734%,2.734%,1.953%,8.984%,69.141%,1.172%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
931,2598,2020.09.25 18:00:00,2020.09.25 16:00:00,88.672%,2.0,2766.0,,61.0,1.172%,1.172%,1.953%,5.859%,15.234%,37.109%,26.953%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
932,2599,2020.09.25 20:00:00,2020.09.25 18:00:00,92.578%,2.0,3116.0,,29.0,1.172%,1.172%,72.266%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
933,2600,2020.09.25 22:00:00,2020.09.25 20:00:00,91.016%,3.0,2363.0,,27.0,1.953%,1.953%,41.016%,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
934,2601,2020.09.26 00:00:00,2020.09.25 22:00:00,84.766%,3.0,2266.0,,27.0,1.953%,2.734%,71.484%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2604,2020.09.26 02:00:00,2020.09.26 00:00:00,89.453%,3.0,1944.0,,17.0,1.953%,19.922%,66.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,2605,2020.09.26 04:00:00,2020.09.26 02:00:00,88.672%,3.0,1815.0,,17.0,2.734%,22.266%,62.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,2606,2020.09.26 06:00:00,2020.09.26 04:00:00,84.766%,6.0,1142.0,,69.0,11.328%,8.203%,44.922%,7.422%,2.734%,3.516%,5.859%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
938,2607,2020.09.26 08:00:00,2020.09.26 06:00:00,90.234%,3.0,1917.0,,59.0,1.172%,1.172%,8.984%,14.453%,4.297%,34.766%,25.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
939,2609,2020.09.26 10:00:00,2020.09.26 08:00:00,86.328%,3.0,2213.0,,71.0,1.953%,1.172%,11.328%,5.078%,6.641%,30.078%,30.078%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
940,2610,2020.09.26 12:00:00,2020.09.26 10:00:00,88.672%,3.0,1771.0,,75.0,3.516%,1.172%,34.766%,12.109%,9.766%,16.797%,9.766%,1.953%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
941,2612,2020.09.26 14:00:00,2020.09.26 12:00:00,81.641%,9.0,717.0,,67.0,18.359%,18.359%,2.734%,1.953%,1.953%,20.703%,17.578%,0.391%,0.391%,0.391%,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
942,2613,2020.09.26 16:00:00,2020.09.26 14:00:00,82.422%,2.0,2024.0,,61.0,1.172%,1.172%,11.328%,3.516%,2.734%,31.641%,30.078%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
943,2615,2020.09.26 18:00:00,2020.09.26 16:00:00,77.734%,4.0,1822.0,,59.0,1.953%,1.953%,12.109%,11.328%,15.234%,22.266%,12.891%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
944,2616,2020.09.26 20:00:00,2020.09.26 18:00:00,85.547%,3.0,1926.0,,19.0,1.953%,9.766%,73.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,2617,2020.09.26 22:00:00,2020.09.26 20:00:00,83.984%,3.0,1647.0,,19.0,1.953%,8.984%,72.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2618,2020.09.27 00:00:00,2020.09.26 22:00:00,88.672%,11.0,611.0,,19.0,30.078%,25.391%,32.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,2620,2020.09.27 02:00:00,2020.09.27 00:00:00,83.984%,17.0,349.0,,15.0,49.609%,19.141%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,2622,2020.09.27 04:00:00,2020.09.27 02:00:00,82.422%,12.0,527.0,,17.0,25.391%,48.828%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,2623,2020.09.27 06:00:00,2020.09.27 04:00:00,81.641%,11.0,501.0,,61.0,23.047%,38.672%,9.766%,5.078%,1.953%,2.734%,1.172%,0.391%,0.391%,0.391%,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
950,2624,2020.09.27 08:00:00,2020.09.27 06:00:00,87.109%,4.0,1456.0,,59.0,1.953%,1.172%,19.141%,11.328%,3.516%,31.641%,18.359%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
951,2626,2020.09.27 10:00:00,2020.09.27 08:00:00,91.797%,3.0,2105.0,,61.0,1.172%,0.391%,2.734%,44.141%,5.078%,26.172%,12.109%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
952,2628,2020.09.27 12:00:00,2020.09.27 10:00:00,81.641%,4.0,1646.0,,67.0,1.953%,1.172%,8.984%,30.859%,7.422%,12.891%,18.359%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
953,2629,2020.09.27 14:00:00,2020.09.27 12:00:00,86.328%,3.0,2037.0,,67.0,1.172%,1.172%,17.578%,9.766%,5.078%,27.734%,22.266%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
954,2630,2020.09.27 16:00:00,2020.09.27 14:00:00,87.109%,2.0,2586.0,,61.0,1.172%,1.172%,5.859%,58.203%,7.422%,6.641%,7.422%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
955,2632,2020.09.27 18:00:00,2020.09.27 16:00:00,87.109%,5.0,1316.0,,61.0,2.734%,1.172%,17.578%,30.859%,5.078%,13.672%,16.016%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
956,2633,2020.09.27 20:00:00,2020.09.27 18:00:00,91.016%,17.0,371.0,,27.0,21.484%,0.391%,20.703%,48.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
