No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
90,2020.08.13 18:00:00,2020.08.13 16:00:00,,,,,,,,,,,,,,,,95.703%,8.0,763.0,,,41.0,,,,,,,17.578%,30.078%,44.922%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.13 23:07:43,1,,,,,Primary,,No,
91,2020.08.13 20:00:00,2020.08.13 18:00:00,,,,,,,,,,,,,,,,94.922%,44.0,186.0,,,13.0,,,,,,,83.984%,2.734%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.13 23:07:43,1,,,,,Primary,,No,
92,2020.08.13 22:00:00,2020.08.13 20:00:00,,,,,,,,,,,,,,,,92.578%,21.0,322.0,,,13.0,,,,,,,45.703%,44.141%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.13 23:07:43,1,,,,,Primary,,No,
93,2020.08.13 23:07:43,2020.08.13 23:07:43,4.0,37.68748,16.1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.13 23:07:43,1,No,,No,,,0 0 2002 9 1 0 0 0,No,
94,2020.08.14 00:00:00,2020.08.13 22:00:00,,,,,,,,,,,,,,,,94.922%,4.0,1491.0,,,9.0,,,,,,,63.672%,31.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.14 08:44:37,1,,,,,Primary,,No,
95,2020.08.14 00:00:00,2020.08.14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.08.14 08:44:37,1,,,,,Primary,,No,
96,2020.08.14 02:00:00,2020.08.14 00:00:00,,,,,,,,,,,,,,,,94.141%,32.0,235.0,,,7.0,,,,,,,84.766%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.14 08:44:37,1,,,,,Primary,,No,
97,2020.08.14 04:00:00,2020.08.14 02:00:00,,,,,,,,,,,,,,,,98.047%,56.0,127.0,,,1.0,,,,,,,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.14 08:44:37,1,,,,,Primary,,No,
98,2020.08.14 06:00:00,2020.08.14 04:00:00,,,,,,,,,,,,,,,,87.109%,29.0,216.0,,,35.0,,,,,,,49.609%,4.297%,28.516%,2.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.14 08:44:37,1,,,,,Primary,,No,
99,2020.08.14 08:00:00,2020.08.14 06:00:00,,,,,,,,,,,,,,,,92.578%,10.0,672.0,,,71.0,,,,,,,24.609%,3.516%,46.484%,2.734%,2.734%,2.734%,9.766%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.08.14 10:30:16,1,,,,,Primary,,No,
100,2020.08.14 08:44:37,2020.08.14 08:44:37,2.0,37.6405,16.26927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.14 08:44:37,1,No,,No,,,4300 1433 2088 15 2 0 2 1,No,
101,2020.08.14 10:00:00,2020.08.14 08:00:00,,,,,,,,,,,,,,,,82.422%,4.0,1228.0,,,93.0,,,,,,,7.422%,1.172%,24.609%,3.516%,2.734%,1.953%,6.641%,33.984%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.14 10:30:16,1,,,,,Primary,,No,
102,2020.08.14 10:30:16,2020.08.14 10:30:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.14 10:30:16,1,No,,No,,,0 0 2366 5 0 0 0 0,No,
103,2020.08.14 12:00:00,2020.08.14 10:00:00,,,,,,,,,,,,,,,,71.484%,3.0,1730.0,,,97.0,,,,,,,11.328%,1.172%,15.234%,7.422%,2.734%,2.734%,4.297%,23.047%,3.516%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,2020.08.14 15:55:59,1,,,,,Primary,,No,
104,2020.08.14 12:00:00,2020.08.14 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,2020.08.14 15:55:59,1,,,,,Primary,,No,
105,2020.08.14 14:00:00,2020.08.14 12:00:00,,,,,,,,,,,,,,,,91.797%,13.0,535.0,,,81.0,,,,,,,36.328%,17.578%,27.734%,2.734%,1.172%,1.172%,1.953%,2.734%,0.391%,0.391%,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2020.08.14 15:55:59,1,,,,,Primary,,No,
106,2020.08.14 15:55:59,2020.08.14 15:55:59,3.0,37.72125,16.42538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.14 15:55:59,1,No,,No,,,0 0 1726 8 0 0 0 0,No,
107,2020.08.14 16:00:00,2020.08.14 14:00:00,,,,,,,,,,,,,,,,94.141%,17.0,428.0,,,77.0,,,,,,,42.578%,1.172%,41.797%,1.172%,0.391%,1.172%,2.734%,1.172%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.15 00:06:53,1,,,,,Primary,,No,
108,2020.08.14 18:00:00,2020.08.14 16:00:00,,,,,,,,,,,,,,,,92.578%,68.0,99.0,,,7.0,,,,,,,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 00:06:53,1,,,,,Primary,,No,
109,2020.08.14 20:00:00,2020.08.14 18:00:00,,,,,,,,,,,,,,,,66.016%,8.0,663.0,,,13.0,,,,,,,47.266%,12.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 00:06:53,1,,,,,Primary,,No,
110,2020.08.14 22:00:00,2020.08.14 20:00:00,,,,,,,,,,,,,,,,94.141%,41.0,165.0,,,7.0,,,,,,,87.109%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 05:14:46,1,,,,,Primary,,No,
111,2020.08.15 00:00:00,2020.08.15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.08.15 05:14:46,1,,,,,Primary,,No,
112,2020.08.15 00:00:00,2020.08.14 22:00:00,,,,,,,,,,,,,,,,96.484%,34.0,154.0,,,13.0,,,,,,,68.359%,23.828%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 05:14:46,1,,,,,Primary,,No,
113,2020.08.15 00:06:53,2020.08.15 00:06:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.15 00:06:53,1,No,,No,,,812 812 2268 16 0 0 0 1,No,
114,2020.08.15 02:00:00,2020.08.15 00:00:00,,,,,,,,,,,,,,,,94.141%,24.0,345.0,,,9.0,,,,,,,75.391%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 05:14:46,1,,,,,Primary,,No,
115,2020.08.15 04:00:00,2020.08.15 02:00:00,,,,,,,,,,,,,,,,94.141%,30.0,234.0,,,9.0,,,,,,,71.484%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.15 08:36:16,1,,,,,Primary,,No,
116,2020.08.15 05:14:46,2020.08.15 05:14:46,3.0,37.71732,16.61232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.15 05:14:46,1,No,,No,,,1750 1750 1870 8 0 0 0 1,No,
117,2020.08.15 06:00:00,2020.08.15 04:00:00,,,,,,,,,,,,,,,,90.234%,26.0,212.0,,,91.0,,,,,,,10.547%,6.641%,29.297%,5.859%,3.516%,5.078%,7.422%,19.922%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,2020.08.15 08:36:16,1,,,,,Primary,,No,
118,2020.08.15 08:00:00,2020.08.15 06:00:00,,,,,,,,,,,,,,,,82.422%,3.0,2225.0,,,97.0,,,,,,,1.172%,1.953%,10.547%,7.422%,2.734%,1.953%,10.547%,42.578%,1.953%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2020.08.15 08:36:16,1,,,,,Primary,,No,
119,2020.08.15 08:36:16,2020.08.15 08:36:16,3.0,37.7036,16.6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.15 08:36:16,1,No,,No,,,0 0 2478 6 0 0 0 0,No,
120,2020.08.15 10:00:00,2020.08.15 08:00:00,,,,,,,,,,,,,,,,68.359%,3.0,1400.0,,,101.0,,,,,,,1.172%,0.391%,17.578%,7.422%,1.953%,1.172%,4.297%,23.047%,10.547%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,2020.08.15 12:00:16,1,,,,,Primary,,No,
121,2020.08.15 12:00:00,2020.08.15 10:00:00,,,,,,,,,,,,,,,,44.922%,2.0,1437.0,,,97.0,,,,,,,1.172%,1.172%,3.516%,5.078%,2.734%,1.953%,6.641%,19.141%,4.297%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,2020.08.15 12:00:16,1,,,,,Primary,,No,
122,2020.08.15 12:00:00,2020.08.15 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,2020.08.15 12:00:16,1,,,,,Primary,,No,
123,2020.08.15 12:00:16,2020.08.15 12:00:16,2.0,37.69092,16.75573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.15 12:00:16,1,No,,No,,,0 0 965 7 0 0 0 0,No,
124,2020.08.15 14:00:00,2020.08.15 12:00:00,,,,,,,,,,,,,,,,73.047%,6.0,690.0,,,97.0,,,,,,,3.516%,26.172%,22.266%,4.297%,1.953%,1.172%,3.516%,7.422%,1.953%,0.391%,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2020.08.15 16:48:33,1,,,,,Primary,,No,
125,2020.08.15 16:00:00,2020.08.15 14:00:00,,,,,,,,,,,,,,,,91.797%,14.0,601.0,,,87.0,,,,,,,37.891%,17.578%,29.297%,1.172%,1.172%,0.391%,1.172%,1.953%,0.391%,0.391%,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.15 16:48:33,1,,,,,Primary,,No,
126,2020.08.15 16:48:33,2020.08.15 16:48:33,11.0,37.68457,16.79918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.15 16:48:33,1,No,,No,,,0 0 2256 8 0 0 0 0,No,
127,2020.08.15 18:00:00,2020.08.15 16:00:00,,,,,,,,,,,,,,,,94.141%,18.0,275.0,,,83.0,,,,,,,36.328%,1.953%,44.922%,5.859%,0.391%,0.391%,1.172%,1.172%,0.391%,0.391%,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2020.08.16 00:01:17,1,,,,,Primary,,No,
128,2020.08.15 20:00:00,2020.08.15 18:00:00,,,,,,,,,,,,,,,,88.672%,7.0,1125.0,,,19.0,,,,,,,41.797%,26.953%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 00:01:17,1,,,,,Primary,,No,
129,2020.08.15 22:00:00,2020.08.15 20:00:00,,,,,,,,,,,,,,,,91.016%,12.0,536.0,,,11.0,,,,,,,62.891%,26.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 00:01:17,1,,,,,Primary,,No,
130,2020.08.16 00:00:00,2020.08.15 22:00:00,,,,,,,,,,,,,,,,91.016%,11.0,532.0,,,11.0,,,,,,,75.391%,14.453%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 06:44:26,1,,,,,Primary,,No,
131,2020.08.16 00:00:00,2020.08.16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,2020.08.16 06:44:26,1,,,,,Primary,,No,
132,2020.08.16 00:01:17,2020.08.16 00:01:17,13.0,37.64325,16.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.16 00:01:17,1,No,,No,,,0 0 1206 11 1 0 0 0,No,
133,2020.08.16 02:00:00,2020.08.16 00:00:00,,,,,,,,,,,,,,,,42.578%,14.0,280.0,,,19.0,,,,,,,38.672%,1.172%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 06:44:26,1,,,,,Primary,,No,
134,2020.08.16 04:00:00,2020.08.16 02:00:00,,,,,,,,,,,,,,,,73.828%,29.0,184.0,,,13.0,,,,,,,48.828%,22.266%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 06:44:26,1,,,,,Primary,,No,
135,2020.08.16 06:00:00,2020.08.16 04:00:00,,,,,,,,,,,,,,,,92.578%,5.0,1591.0,,,91.0,,,,,,,1.953%,1.953%,50.391%,8.984%,5.859%,3.516%,12.891%,6.641%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.16 11:59:16,1,,,,,Primary,,No,
136,2020.08.16 06:44:26,2020.08.16 06:44:26,8.0,37.63685,16.92938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.16 06:44:26,1,No,,No,,,2465 2465 2988 11 0 0 1 0,No,
137,2020.08.16 08:00:00,2020.08.16 06:00:00,,,,,,,,,,,,,,,,91.797%,3.0,2243.0,,,103.0,,,,,,,1.172%,1.172%,8.984%,44.922%,5.859%,2.734%,7.422%,17.578%,2.734%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,2020.08.16 11:59:16,1,,,,,Primary,,No,
138,2020.08.16 10:00:00,2020.08.16 08:00:00,,,,,,,,,,,,,,,,95.703%,2.0,2198.0,,,97.0,,,,,,,15.234%,0.391%,31.641%,25.391%,4.297%,1.953%,5.859%,8.984%,1.172%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2020.08.16 11:59:16,1,,,,,Primary,,No,
139,2020.08.16 11:59:16,2020.08.16 11:59:16,8.0,37.60187,16.97275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.16 11:59:16,1,No,,No,,,1539 770 971 7 0 0 1 1,No,
140,2020.08.16 12:00:00,2020.08.16 10:00:00,,,,,,,,,,,,,,,,91.797%,7.0,1167.0,,,89.0,,,,,,,42.578%,1.172%,34.766%,6.641%,1.172%,1.172%,1.953%,2.734%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.16 15:35:47,1,,,,,Primary,,No,
141,2020.08.16 12:00:00,2020.08.16 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,2020.08.16 15:35:47,1,,,,,Primary,,No,
142,2020.08.16 14:00:00,2020.08.16 12:00:00,,,,,,,,,,,,,,,,93.359%,12.0,504.0,,,23.0,,,,,,,30.859%,25.391%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 15:35:47,1,,,,,Primary,,No,
143,2020.08.16 15:35:47,2020.08.16 15:35:47,4.0,37.63858,17.07272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.16 15:35:47,1,No,,No,,,0 0 3038 7 0 0 0 0,No,
144,2020.08.16 16:00:00,2020.08.16 14:00:00,,,,,,,,,,,,,,,,93.359%,7.0,1056.0,,,27.0,,,,,,,8.984%,20.703%,55.859%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.16 20:01:04,1,,,,,Primary,,No,
145,2020.08.16 18:00:00,2020.08.16 16:00:00,,,,,,,,,,,,,,,,94.922%,15.0,447.0,,,71.0,,,,,,,25.391%,26.953%,33.203%,3.516%,1.172%,0.391%,2.734%,0.391%,0.391%,0.391%,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2020.08.16 20:01:04,1,,,,,Primary,,No,
146,2020.08.16 20:00:00,2020.08.16 18:00:00,,,,,,,,,,,,,,,,93.359%,6.0,1031.0,,,23.0,,,,,,,54.297%,7.422%,30.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 01:00:22,1,,,,,Primary,,No,
147,2020.08.16 20:01:04,2020.08.16 20:01:04,8.0,37.68818,17.08603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.16 20:01:04,1,No,,No,,,0 0 1288 7 0 0 0 0,No,
148,2020.08.16 22:00:00,2020.08.16 20:00:00,,,,,,,,,,,,,,,,89.453%,4.0,1555.0,,,7.0,,,,,,,81.641%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 01:00:22,1,,,,,Primary,,No,
149,2020.08.17 00:00:00,2020.08.16 22:00:00,,,,,,,,,,,,,,,,88.672%,9.0,726.0,,,9.0,,,,,,,80.859%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 01:00:22,1,,,,,Primary,,No,
150,2020.08.17 00:00:00,2020.08.17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.08.17 01:00:22,1,,,,,Primary,,No,
151,2020.08.17 01:00:22,2020.08.17 01:00:22,3.0,37.62563,17.15937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.17 01:00:22,1,No,,No,,,0 0 1385 11 0 0 0 0,No,
152,2020.08.17 02:00:00,2020.08.17 00:00:00,,,,,,,,,,,,,,,,87.109%,5.0,1499.0,,,5.0,,,,,,,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 07:00:48,1,,,,,Primary,,No,
153,2020.08.17 04:00:00,2020.08.17 02:00:00,,,,,,,,,,,,,,,,95.703%,45.0,153.0,,,5.0,,,,,,,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 07:00:48,1,,,,,Primary,,No,
154,2020.08.17 06:00:00,2020.08.17 04:00:00,,,,,,,,,,,,,,,,94.141%,9.0,456.0,,,83.0,,,,,,,4.297%,5.078%,50.391%,12.891%,6.641%,6.641%,5.859%,2.734%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,2020.08.17 07:00:48,1,,,,,Primary,,No,
155,2020.08.17 07:00:48,2020.08.17 07:00:48,3.0,37.64667,17.17275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.17 07:00:48,1,No,,No,,,0 0 3369 9 0 0 0 0,No,
156,2020.08.17 08:00:00,2020.08.17 06:00:00,,,,,,,,,,,,,,,,91.797%,3.0,2811.0,,,73.0,,,,,,,1.953%,16.016%,24.609%,30.078%,7.422%,4.297%,6.641%,1.953%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.08.17 16:15:01,1,,,,,Primary,,No,
157,2020.08.17 10:00:00,2020.08.17 08:00:00,,,,,,,,,,,,,,,,94.141%,35.0,217.0,,,27.0,,,,,,,54.297%,0.391%,19.141%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.08.17 16:15:01,1,,,,,Primary,,No,
158,2020.08.17 12:00:00,2020.08.17 10:00:00,,,,,,,,,,,,,,,,95.703%,26.0,245.0,,,45.0,,,,,,,66.016%,1.172%,23.828%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.08.17 16:15:01,1,,,,,Primary,,No,
159,2020.08.17 12:00:00,2020.08.17 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,2020.08.17 16:15:01,1,,,,,Primary,,No,
160,2020.08.17 14:00:00,2020.08.17 12:00:00,,,,,,,,,,,,,,,,96.484%,39.0,191.0,,,13.0,,,,,,,80.859%,10.547%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 16:15:01,1,,,,,Primary,,No,
161,2020.08.17 16:00:00,2020.08.17 14:00:00,,,,,,,,,,,,,,,,98.047%,43.0,141.0,,,55.0,,,,,,,80.078%,0.391%,9.766%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 23:13:03,1,,,,,Primary,,No,
162,2020.08.17 16:15:01,2020.08.17 16:15:01,11.0,37.71305,17.41627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.17 16:15:01,1,No,,No,,,620 310 1971 14 1 0 0 2,No,
163,2020.08.17 18:00:00,2020.08.17 16:00:00,,,,,,,,,,,,,,,,93.359%,32.0,236.0,,,53.0,,,,,,,46.484%,5.859%,33.984%,1.953%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.08.17 23:13:03,1,,,,,Primary,,No,
164,2020.08.17 20:00:00,2020.08.17 18:00:00,,,,,,,,,,,,,,,,93.359%,17.0,363.0,,,23.0,,,,,,,71.484%,2.734%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.17 23:13:03,1,,,,,Primary,,No,
165,2020.08.17 22:00:00,2020.08.17 20:00:00,,,,,,,,,,,,,,,,89.453%,31.0,210.0,,,1.0,,,,,,,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.18 05:22:29,1,,,,,Primary,,No,
166,2020.08.17 23:13:03,2020.08.17 23:13:03,2.0,37.7407,17.38653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.08.17 23:13:03,1,No,,No,,,1668 556 2944 11 2 0 0 3,No,
167,2020.08.18 00:00:00,2020.08.17 22:00:00,,,,,,,,,,,,,,,,87.891%,11.0,632.0,,,11.0,,,,,,,45.703%,41.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.18 05:22:29,1,,,,,Primary,,No,
168,2020.08.18 00:00:00,2020.08.18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.08.18 05:22:29,1,,,,,Primary,,No,
169,2020.08.18 02:00:00,2020.08.18 00:00:00,,,,,,,,,,,,,,,,92.578%,16.0,430.0,,,7.0,,,,,,,87.891%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.08.18 05:22:29,1,,,,,Primary,,No,
