Remaining Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
881,2020.10.18 04:53:29,2020.10.18 04:53:29,9.0,37.71955,1.77007,,Hit,2020.10.18 04:53:29,1,No,No,,,2084 521 357 14 0 0 2 2,No,
882,2020.10.18 07:17:40,2020.10.18 07:17:40,,,,,Hit,2020.10.18 07:17:40,1,No,No,,,0 0 1367 3 0 0 0 0,No,
883,2020.10.18 12:00:00,2020.10.18 12:00:00,,,,30.0,,2020.10.18 14:14:48,1,,,,Primary,,No,
884,2020.10.18 14:14:48,2020.10.18 14:14:48,4.0,37.82137,1.72743,,Hit,2020.10.18 14:14:48,1,No,No,,,0 0 2819 7 0 0 0 0,No,
885,2020.10.19 00:00:00,2020.10.19 00:00:00,,,,22.0,,2020.10.19 05:36:07,1,,,,Primary,,No,
886,2020.10.19 05:36:07,2020.10.19 05:36:07,4.0,37.87325,1.6378700000000002,,Hit,2020.10.19 05:36:07,1,No,No,,,0 0 2140 11 4 0 0 0,No,
887,2020.10.19 12:00:00,2020.10.19 12:00:00,,,,24.0,,2020.10.19 14:39:33,1,,,,Primary,,No,
888,2020.10.19 14:39:33,2020.10.19 14:39:33,3.0,37.85235,1.5457,,Hit,2020.10.19 14:39:33,1,No,No,,,0 0 3409 7 1 0 0 0,No,
889,2020.10.20 00:00:00,2020.10.20 00:00:00,,,,23.0,,2020.10.20 05:17:50,1,,,,Primary,,No,
890,2020.10.20 05:17:50,2020.10.20 05:17:50,,,,,Hit,2020.10.20 05:17:50,1,No,No,,,0 0 1715 10 5 0 0 0,No,
891,2020.10.20 12:00:00,2020.10.20 12:00:00,,,,23.0,,2020.10.20 14:00:27,1,,,,Primary,,No,
892,2020.10.20 14:00:27,2020.10.20 14:00:27,13.0,37.95775,1.184,,Hit,2020.10.20 14:00:27,1,No,No,,,0 0 11 9 0 0 0 0,No,
893,2020.10.21 00:00:00,2020.10.21 00:00:00,,,,21.0,,2020.10.21 05:52:53,1,,,,Primary,,No,
894,2020.10.21 05:52:53,2020.10.21 05:52:53,2.0,38.13925,1.04992,,Hit,2020.10.21 05:52:53,1,No,No,,,17140 2857 2199 12 2 0 4 2,No,
895,2020.10.21 10:25:59,2020.10.21 10:25:59,3.0,38.13965,1.0042799999999998,,Hit,2020.10.21 10:25:59,1,,,,,,,
896,2020.10.21 12:00:00,2020.10.21 12:00:00,,,,23.0,,2020.10.22 05:04:42,1,,,,Primary,,No,
897,2020.10.21 16:46:08,2020.10.21 16:46:08,,,,,Hit,2020.10.21 16:46:08,1,No,No,,,16609 2076 2735 10 1 0 3 5,No,
898,2020.10.21 16:46:22,2020.10.21 16:46:22,,,,,Hit,2020.10.21 16:46:22,1,,,,,,,
899,2020.10.22 00:00:00,2020.10.22 00:00:00,,,,21.0,,2020.10.22 05:04:42,1,,,,Primary,,No,
900,2020.10.22 05:04:42,2020.10.22 05:04:42,,,,,Hit,2020.10.22 05:04:42,1,No,No,,,4316 719 135 8 5 0 0 6,No,
901,2020.10.22 11:09:04,2020.10.22 11:09:04,177.0,38.11567,2.2833,,Hit,2020.10.22 11:09:04,1,,,,,,,Incomplete Transfer
902,2020.10.22 12:00:00,2020.10.22 12:00:00,,,,22.0,,2020.10.23 00:27:06,1,,,,Primary,,No,
903,2020.10.22 13:47:40,2020.10.22 13:47:40,11.0,38.04183,0.4558,,Hit,2020.10.22 13:47:40,1,No,No,,,4913 1228 3689 5 2 0 1 3,No,
904,2020.10.23 00:00:00,2020.10.23 00:00:00,,,,22.0,,2020.10.23 00:27:06,1,,,,Primary,,No,
905,2020.10.23 00:27:06,2020.10.23 00:27:06,4.0,38.09302,0.2737,,Hit,2020.10.23 00:27:06,1,No,No,,,0 0 4920 10 2 0 0 0,No,
906,2020.10.23 12:00:00,2020.10.23 12:00:00,,,,23.0,,2020.10.24 02:56:43,1,,,,Primary,,No,
907,2020.10.23 15:42:54,2020.10.23 15:42:54,4.0,37.99208,0.09108,,Hit,2020.10.23 15:42:54,1,No,No,,,4071 1357 3013 13 2 0 1 2,No,
908,2020.10.24 00:00:00,2020.10.24 00:00:00,,,,22.0,,2020.10.24 08:53:31,1,,,,Primary,,No,
909,2020.10.24 02:56:43,2020.10.24 02:56:43,,,,,Hit,2020.10.24 02:56:43,1,No,No,,,13002 2167 16 9 1 0 2 4,No,
910,2020.10.24 08:53:31,2020.10.24 08:53:31,18.0,37.96367,-0.09108,,Hit,2020.10.24 08:53:31,1,No,No,,,0 0 3423 3 0 0 0 0,No,
911,2020.10.24 12:00:00,2020.10.24 12:00:00,,,,21.0,,2020.10.24 19:45:21,1,,,,Primary,,No,
912,2020.10.24 19:45:21,2020.10.24 19:45:21,3.0,37.86218,-0.27283,,Hit,2020.10.24 19:45:21,1,No,No,,,0 0 5881 9 0 0 0 0,No,
913,2020.10.25 00:00:00,2020.10.25 00:00:00,,,,21.0,,2020.10.25 08:52:11,1,,,,Primary,,No,
914,2020.10.25 08:52:11,2020.10.25 08:52:11,,,,,Hit,2020.10.25 08:52:11,1,No,No,,,0 0 3438 8 1 0 0 0,No,
915,2020.10.25 12:00:00,2020.10.25 12:00:00,,,,20.0,,2020.10.26 16:39:55,1,,,,Primary,,No,
916,2020.10.25 23:33:57,2020.10.25 23:33:57,2.0,37.65372,-0.04535,,Hit,2020.10.25 23:33:57,1,,,,,,,Incomplete Transfer
917,2020.10.26 00:00:00,2020.10.26 00:00:00,,,,19.0,,2020.10.26 16:39:35,1,,,,Primary,,No,
918,2020.10.26 12:00:00,2020.10.26 12:00:00,,,,18.0,,2020.10.27 01:21:31,1,,,,Primary,,No,
919,2020.10.26 14:06:48,2020.10.26 14:06:48,3.0,37.63138,0.27197,,Hit,2020.10.26 14:06:48,1,,,,,,,Incomplete Transfer
920,2020.10.26 16:39:35,2020.10.26 16:39:35,2.0,37.6533,0.31755,,Hit,2020.10.26 16:39:35,1,No,No,,,75891 3450 4040 29 2 0 13 9,No,
921,2020.10.26 16:39:55,2020.10.26 16:39:55,2.0,37.6533,0.31755,,Hit,2020.10.26 16:39:55,1,No,No,,,0 0 4040 0 0 0 0 0,No,
922,2020.10.27 00:00:00,2020.10.27 00:00:00,,,,19.0,,2020.10.27 08:31:29,1,,,,Primary,,No,
923,2020.10.27 01:21:31,2020.10.27 01:21:31,2.0,37.63023,0.58925,,Hit,2020.10.27 01:21:31,1,No,No,,,11811 1181 3922 8 2 0 3 7,No,
924,2020.10.27 08:31:29,2020.10.27 08:31:29,5.0,37.54975,0.81522,,Hit,2020.10.27 08:31:29,1,No,No,,,3296 3296 3296 7 0 0 1 0,No,
925,2020.10.27 12:00:00,2020.10.27 12:00:00,,,,18.0,,2020.10.27 22:00:56,1,,,,Primary,,No,
926,2020.10.27 22:00:56,2020.10.27 22:00:56,2.0,37.49702,1.0860299999999998,,Hit,2020.10.27 22:00:56,1,No,No,,,23701 2370 1463 11 1 0 9 1,No,
927,2020.10.28 00:00:00,2020.10.28 00:00:00,,,,19.0,,2020.10.28 10:18:27,1,,,,Primary,,No,
928,2020.10.28 10:18:27,2020.10.28 10:18:27,2.0,37.36502,1.31015,,Hit,2020.10.28 10:18:27,1,No,No,,,11580 2316 3514 10 1 0 3 2,No,
929,2020.10.28 12:00:00,2020.10.28 12:00:00,,,,17.0,,2020.10.28 15:39:02,1,,,,Primary,,No,
930,2020.10.28 15:39:02,2020.10.28 15:39:02,11.0,37.3353,1.40048,,Hit,2020.10.28 15:39:02,1,No,No,,,4885 2443 3461 6 0 0 2 0,No,
931,2020.10.28 23:00:22,2020.10.28 23:00:22,4.0,37.23423,1.3982700000000001,,Hit,2020.10.28 23:00:22,1,No,No,,,0 0 3320 8 0 0 0 0,No,
932,2020.10.29 00:00:00,2020.10.29 00:00:00,,,,19.0,,2020.10.29 07:26:00,1,,,,Primary,,No,
933,2020.10.29 07:26:00,2020.10.29 07:26:00,3.0,37.18423,1.35212,,Hit,2020.10.29 07:26:00,1,No,No,,,0 0 1895 7 0 0 0 0,No,
934,2020.10.29 12:00:00,2020.10.29 12:00:00,,,,19.0,,2020.10.29 15:24:53,1,,,,Primary,,No,
935,2020.10.29 15:24:53,2020.10.29 15:24:53,5.0,37.10497,1.35105,,Hit,2020.10.29 15:24:53,1,No,No,,,0 0 3334 8 0 0 0 0,No,
936,2020.10.30 00:00:00,2020.10.30 00:00:00,,,,19.0,,2020.10.30 04:14:17,1,,,,Primary,,No,
937,2020.10.30 04:14:17,2020.10.30 04:14:17,,,,,Hit,2020.10.30 04:14:17,1,No,No,,,8900 2967 2461 12 0 0 2 1,No,
938,2020.10.30 10:05:55,2020.10.30 10:05:55,2.0,37.00587,1.16913,,Hit,2020.10.30 10:05:55,1,No,No,,,0 0 3268 7 0 0 0 0,No,
939,2020.10.30 12:00:00,2020.10.30 12:00:00,,,,17.0,,2020.10.30 22:00:23,1,,,,Primary,,No,
940,2020.10.30 22:00:23,2020.10.30 22:00:23,5.0,36.95663,1.03345,,Hit,2020.10.30 22:00:23,1,No,No,,,0 0 1685 11 1 0 0 0,No,
941,2020.10.31 00:00:00,2020.10.31 00:00:00,,,,20.0,,2020.10.31 15:14:12,1,,,,Primary,,No,
942,2020.10.31 12:00:00,2020.10.31 12:00:00,,,,22.0,,2020.10.31 15:14:12,1,,,,Primary,,No,
943,2020.10.31 15:14:12,2020.10.31 15:14:12,3.0,36.8279,0.8972700000000001,,Hit,2020.10.31 15:14:12,1,No,No,,,1282 1282 1499 15 1 0 0 1,No,
944,2020.11.01 00:00:00,2020.11.01 00:00:00,,,,21.0,,2020.11.01 08:24:34,1,,,,Primary,,No,
945,2020.11.01 03:20:29,2020.11.01 03:20:29,3.0,36.82855,0.80755,,Hit,2020.11.01 03:20:29,1,No,No,,,6159 2053 2721 10 2 0 1 2,No,
946,2020.11.01 08:24:34,2020.11.01 08:24:34,,,,,Hit,2020.11.01 08:24:34,1,No,No,,,0 0 3372 4 0 0 0 0,No,
947,2020.11.01 12:00:00,2020.11.01 12:00:00,,,,19.0,,2020.11.01 15:48:13,1,,,,Primary,,No,
948,2020.11.01 15:48:13,2020.11.01 15:48:13,,,,,Hit,2020.11.01 15:48:13,1,No,No,,,3153 3153 3153 8 0 0 1 0,No,
949,2020.11.01 23:06:11,2020.11.01 23:06:11,3.0,36.77915,0.62762,,Hit,2020.11.01 23:06:11,1,No,No,,,0 0 3703 8 0 0 0 0,No,
950,2020.11.02 00:00:00,2020.11.02 00:00:00,,,,21.0,,2020.11.02 08:00:15,1,,,,Primary,,No,
951,2020.11.02 08:00:15,2020.11.02 08:00:15,6.0,36.7796,0.53797,,Hit,2020.11.02 08:00:15,1,No,No,,,0 0 2561 9 0 0 0 0,No,
952,2020.11.02 12:00:00,2020.11.02 12:00:00,,,,29.0,,2020.11.02 19:14:29,1,,,,Primary,,No,
953,2020.11.02 19:10:01,2020.11.02 19:10:01,2.0,36.70058,0.44795,,Hit,2020.11.02 19:10:01,1,,,,,,,Incomplete Transfer
954,2020.11.02 19:14:29,2020.11.02 19:14:29,6.0,36.7295,0.44795,,Hit,2020.11.02 19:14:29,1,No,No,,,5530 1106 3074 10 1 0 3 2,No,
955,2020.11.03 00:00:00,2020.11.03 00:00:00,,,,20.0,,2020.11.03 04:57:52,1,,,,Primary,,No,
956,2020.11.03 04:57:52,2020.11.03 04:57:52,3.0,36.6792,0.40285,,Hit,2020.11.03 04:57:52,1,No,No,,,193 193 2479 5 4 0 0 1,No,
957,2020.11.03 12:00:00,2020.11.03 12:00:00,,,,23.0,,2020.11.04 00:00:27,1,,,,Primary,,No,
958,2020.11.03 12:41:12,2020.11.03 12:41:12,3.0,36.59995,0.3578,,Hit,2020.11.03 12:41:12,1,No,No,,,4406 2203 2193 8 0 0 1 1,No,
959,2020.11.04 00:00:00,2020.11.04 00:00:00,,,,21.0,,2020.11.04 00:00:27,1,,,,Primary,,No,
960,2020.11.04 00:00:27,2020.11.04 00:00:27,,,,,Hit,2020.11.04 00:00:27,1,No,No,,,0 0 1751 10 2 0 0 0,No,
961,2020.11.04 08:08:33,2020.11.04 08:08:33,8.0,36.54963,0.31283,,Hit,2020.11.04 08:08:33,1,No,No,,,0 0 2434 7 1 0 0 0,No,
962,2020.11.04 10:32:54,2020.11.04 10:32:54,6.0,36.52065,0.31283,,Hit,2020.11.04 10:32:54,1,,,,,,,
963,2020.11.04 12:00:00,2020.11.04 12:00:00,,,,21.0,,2020.11.04 16:23:23,1,,,,Primary,,No,
964,2020.11.04 16:18:58,2020.11.04 16:18:58,9.0,36.54963,0.31283,,Hit,2020.11.04 16:18:58,1,,,,,,,Incomplete Transfer
965,2020.11.04 16:23:23,2020.11.04 16:23:23,3.0,36.52065,0.31283,,Hit,2020.11.04 16:23:23,1,No,No,,,1738 1738 1738 6 0 0 1 0,No,
966,2020.11.05 00:00:00,2020.11.05 00:00:00,,,,21.0,,2020.11.05 02:02:12,1,,,,Primary,,No,
967,2020.11.05 02:02:12,2020.11.05 02:02:12,4.0,36.49908,0.35725,,Hit,2020.11.05 02:02:12,1,No,No,,,0 0 2420 8 1 0 0 0,No,
968,2020.11.05 10:03:03,2020.11.05 10:03:03,23.0,36.4986,0.49122,,Hit,2020.11.05 10:03:03,1,No,No,,,0 0 1488 8 1 0 0 0,No,
969,2020.11.05 12:00:00,2020.11.05 12:00:00,,,,18.0,,2020.11.05 18:53:29,1,,,,Primary,,No,
970,2020.11.05 18:53:29,2020.11.05 18:53:29,2.0,36.4696,0.49122,,Hit,2020.11.05 18:53:29,1,No,No,,,3058 3058 3058 8 0 0 0 1,No,
971,2020.11.06 00:00:00,2020.11.06 00:00:00,,,,21.0,,2020.11.06 05:23:48,1,,,,Primary,,No,
972,2020.11.06 05:23:48,2020.11.06 05:23:48,3.0,36.548629999999996,0.58097,,Hit,2020.11.06 05:23:48,1,No,No,,,0 0 2853 10 1 0 0 0,No,
973,2020.11.06 12:00:00,2020.11.06 12:00:00,,,,20.0,,2020.11.06 12:31:16,1,,,,Primary,,No,
974,2020.11.06 12:31:16,2020.11.06 12:31:16,2.0,36.59835,0.7156,,Hit,2020.11.06 12:31:16,1,No,No,,,0 0 2533 7 0 0 0 0,No,
975,2020.11.06 23:16:02,2020.11.06 23:16:02,9.0,36.699,0.7615,,Hit,2020.11.06 23:16:02,1,No,No,,,2610 1305 549 9 0 0 1 1,No,
976,2020.11.07 00:00:00,2020.11.07 00:00:00,,,,21.0,,2020.11.07 09:53:09,1,,,,Primary,,No,
977,2020.11.07 09:53:09,2020.11.07 09:53:09,9.0,36.69838,0.85108,,Hit,2020.11.07 09:53:09,1,No,No,,,0 0 5595 7 0 0 0 0,No,
978,2020.11.07 12:00:00,2020.11.07 12:00:00,,,,22.0,,2020.11.07 18:55:10,1,,,,Primary,,No,
979,2020.11.07 18:55:10,2020.11.07 18:55:10,9.0,36.777770000000004,0.85175,,Hit,2020.11.07 18:55:10,1,No,No,,,0 0 4860 7 0 0 0 0,No,
980,2020.11.08 00:00:00,2020.11.08 00:00:00,,,,21.0,,2020.11.08 03:45:18,1,,,,Primary,,No,
981,2020.11.08 03:45:18,2020.11.08 03:45:18,2.0,36.82855,0.80755,,Hit,2020.11.08 03:45:18,1,No,No,,,0 0 4170 9 0 0 0 0,No,
982,2020.11.08 11:59:59,2020.11.08 11:59:59,4.0,36.90847,0.7184,,Hit,2020.11.08 11:59:59,1,No,No,,,0 0 4036 8 0 0 0 0,No,
983,2020.11.08 12:00:00,2020.11.08 12:00:00,,,,20.0,,2020.11.09 05:45:01,1,,,,Primary,,No,
984,2020.11.09 00:00:00,2020.11.09 00:00:00,,,,20.0,,2020.11.09 05:45:01,1,,,,Primary,,No,
985,2020.11.09 05:45:01,2020.11.09 05:45:01,4.0,37.03987,0.35977,,Hit,2020.11.09 05:45:01,1,No,No,,,1107 554 2035 10 8 0 1 1,No,
986,2020.11.09 12:00:00,2020.11.09 12:00:00,,,,21.0,,2020.11.09 12:00:40,1,,,,Primary,,No,
987,2020.11.09 12:00:40,2020.11.09 12:00:40,7.0,37.09062,0.27003,,Hit,2020.11.09 12:00:40,1,No,No,,,0 0 19 6 1 0 0 0,No,
988,2020.11.10 00:00:00,2020.11.10 00:00:00,,,,20.0,,2020.11.10 08:24:24,1,,,,Primary,,No,
989,2020.11.10 04:56:58,2020.11.10 04:56:58,10.0,37.3215,0.22575,,Hit,2020.11.10 04:56:58,1,No,No,,,2881 360 1700 13 3 0 1 7,No,
990,2020.11.10 08:24:24,2020.11.10 08:24:24,3.0,37.32142,0.2709,,Hit,2020.11.10 08:24:24,1,No,No,,,14 14 976 4 0 0 0 1,No,
991,2020.11.10 12:00:00,2020.11.10 12:00:00,,,,21.0,,2020.11.11 05:34:02,1,,,,Primary,,No,
992,2020.11.11 00:00:00,2020.11.11 00:00:00,,,,21.0,,2020.11.11 10:11:26,1,,,,Primary,,No,
993,2020.11.11 05:34:02,2020.11.11 05:34:02,8.0,37.4502,0.5426300000000001,,Hit,2020.11.11 05:34:02,1,No,No,,,10876 604 150 14 7 0 6 12,No,
994,2020.11.11 10:11:26,2020.11.11 10:11:26,6.0,37.4495,0.67828,,Hit,2020.11.11 10:11:26,1,No,No,,,0 0 1608 5 0 0 0 0,No,
995,2020.11.11 12:00:00,2020.11.11 12:00:00,,,,21.0,,2020.11.12 13:00:32,1,,,,Primary,,No,
996,2020.11.12 00:00:00,2020.11.12 00:00:00,,,,20.0,,2020.11.12 13:00:32,1,,,,Primary,,No,
997,2020.11.12 12:00:00,2020.11.12 12:00:00,,,,21.0,,2020.11.12 20:22:09,1,,,,Primary,,No,
998,2020.11.12 13:00:32,2020.11.12 13:00:32,4.0,37.31497,1.264,,Hit,2020.11.12 13:00:32,1,No,No,,,21108 1319 2268 13 13 0 5 11,No,
999,2020.11.12 20:22:09,2020.11.12 20:22:09,2.0,37.28477,1.39937,,Hit,2020.11.12 20:22:09,1,No,No,,,795 199 2974 3 4 0 1 3,No,
1000,2020.11.13 00:00:00,2020.11.13 00:00:00,,,,20.0,,2020.11.13 21:15:27,1,,,,Primary,,No,
1001,2020.11.13 12:00:00,2020.11.13 12:00:00,,,,21.0,,2020.11.14 04:45:05,1,,,,Primary,,No,
1002,2020.11.13 21:15:27,2020.11.13 21:15:27,8.0,37.04562,1.97958,,Hit,2020.11.13 21:15:27,1,No,No,,,17316 1082 11 15 10 0 4 12,No,
1003,2020.11.14 00:00:00,2020.11.14 00:00:00,,,,20.0,,2020.11.14 17:40:21,1,,,,Primary,,No,
1004,2020.11.14 04:45:05,2020.11.14 04:45:05,5.0,36.99118,2.2025799999999998,,Hit,2020.11.14 04:45:05,1,No,No,,,10481 1497 22 4 2 0 3 4,No,
1005,2020.11.14 12:00:00,2020.11.14 12:00:00,,,,20.0,,2020.11.14 17:40:21,1,,,,Primary,,No,
1006,2020.11.14 17:40:21,2020.11.14 17:40:21,3.0,37.00848,2.429,,Hit,2020.11.14 17:40:21,1,No,No,,,4039 577 3324 8 4 0 3 4,No,
1007,2020.11.15 00:00:00,2020.11.15 00:00:00,,,,20.0,,2020.11.15 02:10:52,1,,,,Primary,,No,
1008,2020.11.15 02:10:52,2020.11.15 02:10:52,4.0,37.004670000000004,2.60868,,Hit,2020.11.15 02:10:52,1,No,No,,,2246 2246 53 9 1 0 0 1,No,
1009,2020.11.15 12:00:00,2020.11.15 12:00:00,,,,20.0,,2020.11.15 22:07:58,1,,,,Primary,,No,
1010,2020.11.15 22:07:58,2020.11.15 22:07:58,2.0,37.17972,2.8399,,Hit,2020.11.15 22:07:58,1,No,No,,,4038 673 1228 11 9 0 0 6,No,
1011,2020.11.16 00:00:00,2020.11.16 00:00:00,,,,20.0,,2020.11.16 17:20:44,1,,,,Primary,,No,
1012,2020.11.16 12:00:00,2020.11.16 12:00:00,,,,20.0,,2020.11.17 05:07:28,1,,,,Primary,,No,
1013,2020.11.16 17:20:44,2020.11.16 17:20:44,3.0,37.275079999999996,3.0697,,Hit,2020.11.16 17:20:44,1,No,No,,,14504 1209 3080 13 2 0 2 10,No,
1014,2020.11.17 00:00:00,2020.11.17 00:00:00,,,,21.0,,2020.11.17 12:24:01,1,,,,Primary,,No,
1015,2020.11.17 05:07:28,2020.11.17 05:07:28,6.0,37.275079999999996,3.0697,,Hit,2020.11.17 05:07:28,1,No,No,,,8772 1462 771 6 7 0 1 5,No,
1016,2020.11.17 12:00:00,2020.11.17 12:00:00,,,,16.0,,2020.11.18 06:32:13,1,,,,Primary,,No,
1017,2020.11.17 12:24:01,2020.11.17 12:24:01,2.0,37.3725,3.2099,,Hit,2020.11.17 12:24:01,1,No,No,,,0 0 2968 6 0 0 0 0,No,
1018,2020.11.18 00:00:00,2020.11.18 00:00:00,,,,21.0,,2020.11.18 06:32:13,1,,,,Primary,,No,
1019,2020.11.18 06:32:13,2020.11.18 06:32:13,,,,,Hit,2020.11.18 06:32:13,1,No,No,,,2433 487 1063 15 4 0 0 5,No,
1020,2020.11.18 08:53:57,2020.11.18 08:53:57,5.0,37.370020000000004,3.3001199999999997,,Hit,2020.11.18 08:53:57,1,,,,,,,
1021,2020.11.18 12:00:00,2020.11.18 12:00:00,,,,20.0,,2020.11.18 14:45:09,1,,,,Primary,,No,
1022,2020.11.18 14:45:09,2020.11.18 14:45:09,5.0,37.367470000000004,3.3903300000000005,,Hit,2020.11.18 14:45:09,1,No,No,,,0 0 4365 5 0 0 0 0,No,
1023,2020.11.19 00:00:00,2020.11.19 00:00:00,,,,21.0,,2020.11.19 03:24:17,1,,,,Primary,,No,
1024,2020.11.19 03:24:17,2020.11.19 03:24:17,3.0,37.36615,3.43543,,Hit,2020.11.19 03:24:17,1,No,No,,,5929 1482 2589 8 3 0 1 3,No,
1025,2020.11.19 12:00:00,2020.11.19 12:00:00,,,,21.0,,2020.11.20 02:00:23,1,,,,Primary,,No,
1026,2020.11.19 14:34:46,2020.11.19 14:34:46,3.0,37.41533,3.4832699999999996,,Hit,2020.11.19 14:34:46,1,No,No,,,3801 1901 5503 10 1 0 0 2,No,
1027,2020.11.20 00:00:00,2020.11.20 00:00:00,,,,21.0,,2020.11.20 02:00:23,1,,,,Primary,,No,
1028,2020.11.20 02:00:23,2020.11.20 02:00:23,19.0,37.40988,3.66373,,Hit,2020.11.20 02:00:23,1,No,No,,,0 0 4408 11 0 0 0 0,No,
1029,2020.11.20 12:00:00,2020.11.20 12:00:00,,,,21.0,,2020.11.21 04:52:24,1,,,,Primary,,No,
1030,2020.11.21 00:00:00,2020.11.21 00:00:00,,,,21.0,,2020.11.21 06:33:49,1,,,,Primary,,No,
1031,2020.11.21 04:52:24,2020.11.21 04:52:24,5.0,37.41127,3.6186199999999995,,Hit,2020.11.21 04:52:24,1,No,No,,,59788 4599 7623 17 1 0 8 5,No,
1032,2020.11.21 06:33:49,2020.11.21 06:33:49,2.0,37.40988,3.66373,,Hit,2020.11.21 06:33:49,1,No,No,,,0 0 6050 0 0 0 0 0,No,
1033,2020.11.21 12:00:00,2020.11.21 12:00:00,,,,21.0,,2020.11.21 22:18:49,1,,,,Primary,,No,
1034,2020.11.21 22:18:49,2020.11.21 22:18:49,3.0,37.45897,3.7117699999999996,,Hit,2020.11.21 22:18:49,1,No,No,,,25614 8538 7260 9 1 0 2 1,No,
1035,2020.11.22 00:00:00,2020.11.22 00:00:00,,,,20.0,,2020.11.22 11:47:46,1,,,,Primary,,No,
1036,2020.11.22 11:47:46,2020.11.22 11:47:46,11.0,37.40847,3.7088300000000003,,Hit,2020.11.22 11:47:46,1,No,No,,,13272 4424 7146 6 0 0 2 1,No,
1037,2020.11.22 12:00:00,2020.11.22 12:00:00,,,,21.0,,2020.11.23 08:16:22,1,,,,Primary,,No,
1038,2020.11.23 00:00:00,2020.11.23 00:00:00,,,,20.0,,2020.11.23 10:13:16,2,,,,Primary,,No,
1039,2020.11.23 08:16:22,2020.11.23 08:16:22,5.0,37.37402,3.88922,,Hit,2020.11.23 08:16:22,1,No,No,,,50914 5657 12 11 2 0 4 5,No,
1040,2020.11.23 10:13:16,2020.11.23 10:13:16,,,,,Hit,2020.11.23 10:13:16,1,No,No,,,0 0 6949 1 0 0 0 0,No,
1041,2020.11.23 10:17:29,2020.11.23 10:17:29,18.0,37.40415,3.8441300000000003,,Hit,2020.11.23 10:17:29,1,No,No,,,6949 6949 6949 1 0 0 1 0,No,
1042,2020.11.23 12:00:00,2020.11.23 12:00:00,,,,20.0,,2020.11.24 04:16:20,1,,,,Primary,,No,
1043,2020.11.24 00:00:00,2020.11.24 00:00:00,,,,20.0,,2020.11.24 07:03:38,1,,,,Primary,,No,
1044,2020.11.24 04:16:20,2020.11.24 04:16:20,10.0,37.32352,3.88615,,Hit,2020.11.24 04:16:20,1,No,No,,,14851 1650 2236 14 0 0 2 7,No,
1045,2020.11.24 07:03:38,2020.11.24 07:03:38,3.0,37.32203,3.9312,,Hit,2020.11.24 07:03:38,1,No,No,,,0 0 2994 3 0 0 0 0,No,
1046,2020.11.24 12:00:00,2020.11.24 12:00:00,,,,20.0,,2020.11.25 07:58:59,1,,,,Primary,,No,
1047,2020.11.25 00:00:00,2020.11.25 00:00:00,,,,20.0,,2020.11.25 08:00:22,1,,,,Primary,,No,
1048,2020.11.25 07:58:59,2020.11.25 07:58:59,,,,,Hit,2020.11.25 07:58:59,1,No,No,,,46023 4602 4282 15 2 0 4 6,No,
1049,2020.11.25 08:00:22,2020.11.25 08:00:22,24.0,37.31433,4.15637,,Hit,2020.11.25 08:00:22,1,No,No,,,0 0 4282 1 0 0 0 0,No,
1050,2020.11.25 12:00:00,2020.11.25 12:00:00,,,,20.0,,2020.11.26 11:06:50,1,,,,Primary,,No,
1051,2020.11.25 20:14:20,2020.11.25 20:14:20,4.0,37.263870000000004,4.15308,,Hit,2020.11.25 20:14:20,1,,,,,,,Incomplete Transfer
1052,2020.11.25 21:32:14,2020.11.25 21:32:14,105.0,37.28718,4.6999,,Hit,2020.11.25 21:32:14,1,,,,,,,Incomplete Transfer
1053,2020.11.26 00:00:00,2020.11.26 00:00:00,,,,19.0,,2020.11.26 11:06:42,1,,,,Primary,,No,
1054,2020.11.26 11:06:42,2020.11.26 11:06:42,3.0,37.28405,4.20138,,Hit,2020.11.26 11:06:42,1,No,No,,,68466 2739 5925 20 2 0 9 16,No,
1055,2020.11.26 11:06:50,2020.11.26 11:06:50,3.0,37.28563,4.15637,,Hit,2020.11.26 11:06:50,1,No,No,,,0 0 5925 0 0 0 0 0,No,
1056,2020.11.26 12:00:00,2020.11.26 12:00:00,,,,19.0,,2020.11.26 16:48:52,1,,,,Primary,,No,
1057,2020.11.26 16:48:52,2020.11.26 16:48:52,4.0,37.28243,4.24638,,Hit,2020.11.26 16:48:52,1,No,No,,,3793 1264 11 5 0 0 0 3,No,
1058,2020.11.27 00:00:00,2020.11.27 00:00:00,,,,19.0,,2020.11.27 02:27:00,1,,,,Primary,,No,
1059,2020.11.27 02:27:00,2020.11.27 02:27:00,3.0,37.28082,4.2914,,Hit,2020.11.27 02:27:00,1,No,No,,,0 0 2761 7 0 0 0 0,No,
1060,2020.11.27 12:00:00,2020.11.27 12:00:00,,,,19.0,,2020.11.27 13:50:55,1,,,,Primary,,No,
1061,2020.11.27 13:50:55,2020.11.27 13:50:55,4.0,37.27752,4.3814,,Hit,2020.11.27 13:50:55,1,No,No,,,0 0 5079 10 0 0 0 0,No,
1062,2020.11.28 00:00:00,2020.11.28 00:00:00,,,,19.0,,2020.11.28 02:30:05,2,,,,Primary,,No,
