No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
4587,2021.01.24 12:00:00,2021.01.24 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4588,2021.01.24 14:00:00,2021.01.24 12:00:00,,,,,,,,,,,,,,,,69.141%,2.0,3521.0,,,45.0,,,,,,,1.172%,1.953%,28.516%,7.422%,23.047%,6.641%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4589,2021.01.24 16:00:00,2021.01.24 14:00:00,,,,,,,,,,,,,,,,90.234%,1.0,4224.0,,,41.0,,,,,,,0.391%,0.391%,3.516%,28.516%,56.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4590,2021.01.24 18:00:00,2021.01.24 16:00:00,,,,,,,,,,,,,,,,92.578%,1.0,4456.0,,,45.0,,,,,,,0.391%,0.391%,23.828%,60.547%,5.078%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4591,2021.01.24 20:00:00,2021.01.24 18:00:00,,,,,,,,,,,,,,,,88.672%,4.0,1991.0,,,29.0,,,,,,,9.766%,28.516%,23.828%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4592,2021.01.24 22:00:00,2021.01.24 20:00:00,,,,,,,,,,,,,,,,91.797%,3.0,1731.0,,,31.0,,,,,,,1.172%,1.172%,68.359%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 02:29:37,1,,,,,Primary,,No,
4593,2021.01.25 00:00:00,2021.01.24 22:00:00,,,,,,,,,,,,,,,,85.547%,5.0,1464.0,,,23.0,,,,,,,26.172%,1.172%,54.297%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4594,2021.01.25 00:00:00,2021.01.25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4595,2021.01.25 02:00:00,2021.01.25 00:00:00,,,,,,,,,,,,,,,,91.797%,1.0,5931.0,,,23.0,,,,,,,1.172%,1.172%,86.328%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4596,2021.01.25 02:29:37,2021.01.25 02:29:37,3.0,37.42315,10.6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.25 02:29:37,1,No,,No,,,25008 4168 5724 10 1 0 3 3,No,
4597,2021.01.25 04:00:00,2021.01.25 02:00:00,,,,,,,,,,,,,,,,90.234%,1.0,5724.0,,,23.0,,,,,,,0.391%,2.734%,84.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4598,2021.01.25 06:00:00,2021.01.25 04:00:00,,,,,,,,,,,,,,,,91.016%,1.0,6188.0,,,23.0,,,,,,,0.391%,1.172%,84.766%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4599,2021.01.25 08:00:00,2021.01.25 06:00:00,,,,,,,,,,,,,,,,87.109%,3.0,3296.0,,,67.0,,,,,,,1.953%,23.828%,44.922%,8.984%,1.953%,1.953%,2.734%,0.391%,0.391%,0.391%,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.25 10:19:57,1,,,,,Primary,,No,
4600,2021.01.25 10:00:00,2021.01.25 08:00:00,,,,,,,,,,,,,,,,93.359%,1.0,4282.0,,,35.0,,,,,,,0.391%,1.172%,58.203%,31.641%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4601,2021.01.25 10:19:57,2021.01.25 10:19:57,4.0,37.36073,10.81387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.25 10:19:57,1,No,,No,,,13029 4343 21 6 0 0 2 1,No,
4602,2021.01.25 12:00:00,2021.01.25 10:00:00,,,,,,,,,,,,,,,,82.422%,6.0,1236.0,,,45.0,,,,,,,2.734%,1.172%,7.422%,26.172%,39.453%,5.078%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4603,2021.01.25 12:00:00,2021.01.25 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4604,2021.01.25 14:00:00,2021.01.25 12:00:00,,,,,,,,,,,,,,,,91.797%,1.0,5100.0,,,35.0,,,,,,,0.391%,0.391%,34.766%,54.297%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4605,2021.01.25 16:00:00,2021.01.25 14:00:00,,,,,,,,,,,,,,,,85.547%,2.0,4209.0,,,27.0,,,,,,,1.172%,2.734%,62.891%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4606,2021.01.25 18:00:00,2021.01.25 16:00:00,,,,,,,,,,,,,,,,89.453%,3.0,1716.0,,,23.0,,,,,,,16.016%,6.641%,66.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4607,2021.01.25 20:00:00,2021.01.25 18:00:00,,,,,,,,,,,,,,,,80.859%,2.0,4000.0,,,23.0,,,,,,,1.953%,12.891%,58.203%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4608,2021.01.25 22:00:00,2021.01.25 20:00:00,,,,,,,,,,,,,,,,91.016%,1.0,4709.0,,,23.0,,,,,,,0.391%,1.953%,82.422%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 00:54:38,1,,,,,Primary,,No,
4609,2021.01.26 00:00:00,2021.01.25 22:00:00,,,,,,,,,,,,,,,,90.234%,1.0,4688.0,,,21.0,,,,,,,1.172%,13.672%,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4610,2021.01.26 00:00:00,2021.01.26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4611,2021.01.26 00:54:38,2021.01.26 00:54:38,2.0,37.31135,11.03553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.26 00:54:38,1,No,,No,,,12241 4080 19 11 0 0 3 0,No,
4612,2021.01.26 02:00:00,2021.01.26 00:00:00,,,,,,,,,,,,,,,,86.328%,3.0,2342.0,,,23.0,,,,,,,25.391%,7.422%,50.391%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4613,2021.01.26 04:00:00,2021.01.26 02:00:00,,,,,,,,,,,,,,,,83.984%,2.0,4545.0,,,29.0,,,,,,,1.953%,6.641%,69.141%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4614,2021.01.26 06:00:00,2021.01.26 04:00:00,,,,,,,,,,,,,,,,87.891%,1.0,5623.0,,,27.0,,,,,,,0.391%,1.172%,65.234%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4615,2021.01.26 08:00:00,2021.01.26 06:00:00,,,,,,,,,,,,,,,,88.672%,2.0,2627.0,,,47.0,,,,,,,1.172%,6.641%,53.516%,5.078%,11.328%,10.547%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4616,2021.01.26 10:00:00,2021.01.26 08:00:00,,,,,,,,,,,,,,,,83.984%,1.0,4210.0,,,63.0,,,,,,,1.172%,1.172%,48.828%,16.016%,4.297%,3.516%,8.984%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4617,2021.01.26 12:00:00,2021.01.26 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4618,2021.01.26 12:00:00,2021.01.26 10:00:00,,,,,,,,,,,,,,,,85.547%,2.0,4146.0,,,59.0,,,,,,,1.172%,2.734%,49.609%,11.328%,4.297%,2.734%,13.672%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.26 14:27:46,1,,,,,Primary,,No,
4619,2021.01.26 14:00:00,2021.01.26 12:00:00,,,,,,,,,,,,,,,,84.766%,1.0,4409.0,,,53.0,,,,,,,0.391%,0.391%,30.859%,48.047%,1.953%,1.172%,1.172%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4620,2021.01.26 14:27:46,2021.01.26 14:27:46,3.0,37.2787,11.30992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.26 14:27:46,1,No,,No,,,5113 5113 5113 9 1 0 0 1,No,
4621,2021.01.26 16:00:00,2021.01.26 14:00:00,,,,,,,,,,,,,,,,73.828%,1.0,5113.0,,,79.0,,,,,,,0.391%,0.391%,28.516%,33.984%,1.953%,1.172%,3.516%,2.734%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4622,2021.01.26 18:00:00,2021.01.26 16:00:00,,,,,,,,,,,,,,,,80.859%,2.0,3236.0,,,23.0,,,,,,,9.766%,48.828%,21.484%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4623,2021.01.26 20:00:00,2021.01.26 18:00:00,,,,,,,,,,,,,,,,85.547%,2.0,5882.0,,,25.0,,,,,,,1.172%,1.172%,78.516%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4624,2021.01.26 22:00:00,2021.01.26 20:00:00,,,,,,,,,,,,,,,,88.672%,0.0,6631.0,,,23.0,,,,,,,0.391%,1.172%,75.391%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4625,2021.01.27 00:00:00,2021.01.26 22:00:00,,,,,,,,,,,,,,,,99.609%,1.0,0.0,,,23.0,,,,,,,0.391%,0.391%,86.328%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4626,2021.01.27 00:00:00,2021.01.27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4627,2021.01.27 02:00:00,2021.01.27 00:00:00,,,,,,,,,,,,,,,,87.109%,1.0,7443.0,,,21.0,,,,,,,0.391%,1.172%,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 11:39:55,1,,,,,Primary,,No,
4628,2021.01.27 04:00:00,2021.01.27 02:00:00,,,,,,,,,,,,,,,,88.672%,1.0,7462.0,,,19.0,,,,,,,0.391%,1.172%,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4629,2021.01.27 06:00:00,2021.01.27 04:00:00,,,,,,,,,,,,,,,,87.109%,1.0,7199.0,,,21.0,,,,,,,0.391%,11.328%,74.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4630,2021.01.27 08:00:00,2021.01.27 06:00:00,,,,,,,,,,,,,,,,89.453%,1.0,7167.0,,,69.0,,,,,,,0.391%,1.953%,67.578%,6.641%,3.516%,2.734%,5.859%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4631,2021.01.27 10:00:00,2021.01.27 08:00:00,,,,,,,,,,,,,,,,85.547%,1.0,4718.0,,,65.0,,,,,,,1.172%,1.172%,19.141%,35.547%,14.453%,5.859%,8.203%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4632,2021.01.27 11:39:49,2021.01.27 11:39:49,4.0,37.40733,11.55812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.27 11:39:49,1,,,,,,,,
4633,2021.01.27 11:39:55,2021.01.27 11:39:55,3.0,37.41172,11.51382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.27 11:39:55,1,No,,No,,,0 0 5670 0 0 0 0 0,No,
4634,2021.01.27 12:00:00,2021.01.27 10:00:00,,,,,,,,,,,,,,,,90.234%,2.0,5670.0,,,47.0,,,,,,,0.391%,0.391%,6.641%,52.734%,21.484%,8.203%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4635,2021.01.27 12:00:00,2021.01.27 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4636,2021.01.27 14:00:00,2021.01.27 12:00:00,,,,,,,,,,,,,,,,94.141%,0.0,7607.0,,,37.0,,,,,,,0.391%,0.391%,1.172%,75.391%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.27 16:52:49,1,,,,,Primary,,No,
4637,2021.01.27 16:00:00,2021.01.27 14:00:00,,,,,,,,,,,,,,,,95.703%,2.0,5030.0,,,39.0,,,,,,,1.172%,1.172%,58.984%,25.391%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4638,2021.01.27 16:52:49,2021.01.27 16:52:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.27 16:52:49,1,No,,No,,,9018 4509 4509 4 0 0 2 0,No,
4639,2021.01.27 18:00:00,2021.01.27 16:00:00,,,,,,,,,,,,,,,,90.234%,1.0,4509.0,,,31.0,,,,,,,0.391%,1.172%,72.266%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4640,2021.01.27 20:00:00,2021.01.27 18:00:00,,,,,,,,,,,,,,,,88.672%,1.0,7272.0,,,27.0,,,,,,,0.391%,1.172%,80.859%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4641,2021.01.27 22:00:00,2021.01.27 20:00:00,,,,,,,,,,,,,,,,86.328%,1.0,4609.0,,,19.0,,,,,,,30.859%,1.172%,54.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4642,2021.01.28 00:00:00,2021.01.27 22:00:00,,,,,,,,,,,,,,,,94.922%,1.0,6862.0,,,27.0,,,,,,,0.391%,1.172%,87.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4643,2021.01.28 00:00:00,2021.01.28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4644,2021.01.28 02:00:00,2021.01.28 00:00:00,,,,,,,,,,,,,,,,91.016%,5.0,1182.0,,,11.0,,,,,,,41.016%,49.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 04:50:36,1,,,,,Primary,,No,
4645,2021.01.28 04:00:00,2021.01.28 02:00:00,,,,,,,,,,,,,,,,92.578%,1.0,3995.0,,,19.0,,,,,,,41.797%,45.703%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4646,2021.01.28 04:50:36,2021.01.28 04:50:36,9.0,37.59067,11.54095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.28 04:50:36,1,No,,No,,,19041 3174 2212 8 1 0 4 2,No,
4647,2021.01.28 06:00:00,2021.01.28 04:00:00,,,,,,,,,,,,,,,,89.453%,3.0,2352.0,,,19.0,,,,,,,34.766%,1.172%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4648,2021.01.28 08:00:00,2021.01.28 06:00:00,,,,,,,,,,,,,,,,90.234%,1.0,5207.0,,,55.0,,,,,,,1.172%,5.859%,56.641%,21.484%,2.734%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4649,2021.01.28 10:00:00,2021.01.28 08:00:00,,,,,,,,,,,,,,,,89.453%,2.0,4354.0,,,43.0,,,,,,,0.391%,0.391%,17.578%,47.266%,21.484%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4650,2021.01.28 12:00:00,2021.01.28 10:00:00,,,,,,,,,,,,,,,,87.891%,1.0,4185.0,,,41.0,,,,,,,1.172%,1.953%,26.953%,32.422%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4651,2021.01.28 12:00:00,2021.01.28 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,2021.01.28 16:50:54,1,,,,,Primary,,No,
4652,2021.01.28 14:00:00,2021.01.28 12:00:00,,,,,,,,,,,,,,,,86.328%,2.0,4602.0,,,39.0,,,,,,,1.172%,0.391%,35.547%,36.328%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4653,2021.01.28 14:47:02,2021.01.28 14:47:02,3.0,37.73662,11.6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.28 14:47:02,1,,,,,,,,Incomplete Transfer
4654,2021.01.28 14:55:52,2021.01.28 14:55:52,6.0,37.73217,11.65717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.28 14:55:52,1,,,,,,,,Incomplete Transfer
4655,2021.01.28 16:00:00,2021.01.28 14:00:00,,,,,,,,,,,,,,,,87.891%,1.0,4435.0,,,31.0,,,,,,,0.391%,0.391%,66.797%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4656,2021.01.28 16:46:42,2021.01.28 16:46:42,240.0,37.75048,14.32272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.28 16:46:42,1,,,,,,,,Incomplete Transfer
4657,2021.01.28 16:50:54,2021.01.28 16:50:54,11.0,37.73217,11.65717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.28 16:50:54,1,No,,No,,,23616 3374 18 11 0 0 3 4,No,
4658,2021.01.28 18:00:00,2021.01.28 16:00:00,,,,,,,,,,,,,,,,90.234%,4.0,1472.0,,,31.0,,,,,,,19.922%,0.391%,65.234%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4659,2021.01.28 20:00:00,2021.01.28 18:00:00,,,,,,,,,,,,,,,,88.672%,1.0,5247.0,,,35.0,,,,,,,1.172%,6.641%,63.672%,15.234%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4660,2021.01.28 22:00:00,2021.01.28 20:00:00,,,,,,,,,,,,,,,,86.328%,3.0,2773.0,,,21.0,,,,,,,9.766%,2.734%,72.266%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4661,2021.01.29 00:00:00,2021.01.29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4662,2021.01.29 00:00:00,2021.01.28 22:00:00,,,,,,,,,,,,,,,,89.453%,1.0,2408.0,,,27.0,,,,,,,24.609%,0.391%,37.109%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4663,2021.01.29 02:00:00,2021.01.29 00:00:00,,,,,,,,,,,,,,,,91.016%,3.0,2987.0,,,17.0,,,,,,,69.141%,0.391%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
4664,2021.01.29 04:00:00,2021.01.29 02:00:00,,,,,,,,,,,,,,,,85.547%,2.0,3079.0,,,11.0,,,,,,,51.172%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.29 05:55:24,1,,,,,Primary,,No,
