Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2020.07.13 22:00:00,2020.07.13 20:00:00,0.76953,10.0,499.0,,9.0,0.73047,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.13 22:00:00,2020.07.13 20:00:00,76.953%,10.0,499.0,,9.0,73.047%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 00:00:00,2020.07.13 22:00:00,0.10547,0.0,1818.0,,5.0,0.10547,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 00:00:00,2020.07.13 22:00:00,10.547%,0.0,1818.0,,5.0,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 02:00:00,2020.07.14 00:00:00,73.828%,24.0,230.0,,9.0,33.984%,38.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 02:00:00,2020.07.14 00:00:00,0.73828,24.0,230.0,,9.0,0.33984,0.38672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 04:00:00,2020.07.14 02:00:00,47.266%,6.0,485.0,,1.0,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 04:00:00,2020.07.14 02:00:00,0.47266,6.0,485.0,,1.0,0.46484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 06:00:00,2020.07.14 04:00:00,44.922%,36.0,92.0,,3.0,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 06:00:00,2020.07.14 04:00:00,0.44922,36.0,92.0,,3.0,0.42578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 08:00:00,2020.07.14 06:00:00,36.328%,7.0,327.0,,1.0,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 08:00:00,2020.07.14 06:00:00,0.36328,7.0,327.0,,1.0,0.35547,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 10:00:00,2020.07.14 08:00:00,0.01172,1.0,0.0,,1.0,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 10:00:00,2020.07.14 08:00:00,1.172%,1.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 12:00:00,2020.07.14 10:00:00,3.516%,8.0,36.0,,1.0,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 12:00:00,2020.07.14 10:00:00,0.03516,8.0,36.0,,1.0,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 14:00:00,2020.07.14 12:00:00,0.01172,1.0,59.0,,3.0,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 14:00:00,2020.07.14 12:00:00,1.172%,1.0,59.0,,3.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 16:00:00,2020.07.14 14:00:00,93.359%,109.0,62.0,,1.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 16:00:00,2020.07.14 14:00:00,0.93359,109.0,62.0,,1.0,0.86328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 18:00:00,2020.07.14 16:00:00,95.703%,99.0,69.0,,23.0,84.766%,1.172%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,98.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 18:00:00,2020.07.14 16:00:00,0.95703,99.0,69.0,,23.0,0.84766,0.01172,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,98.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 20:00:00,2020.07.14 18:00:00,96.484%,111.0,63.0,,11.0,87.891%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 20:00:00,2020.07.14 18:00:00,0.96484,111.0,63.0,,11.0,0.87891,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 22:00:00,2020.07.14 20:00:00,96.484%,92.0,75.0,,1.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.14 22:00:00,2020.07.14 20:00:00,0.96484,92.0,75.0,,1.0,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 00:00:00,2020.07.14 22:00:00,98.047%,86.0,82.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 00:00:00,2020.07.14 22:00:00,0.98047,86.0,82.0,,1.0,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 02:00:00,2020.07.15 00:00:00,0.89453,31.0,206.0,,9.0,0.75391,0.12891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 02:00:00,2020.07.15 00:00:00,89.453%,31.0,206.0,,9.0,75.391%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 04:00:00,2020.07.15 02:00:00,0.96484,87.0,81.0,,7.0,0.91016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 04:00:00,2020.07.15 02:00:00,96.484%,87.0,81.0,,7.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 06:00:00,2020.07.15 04:00:00,97.266%,92.0,76.0,,1.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 06:00:00,2020.07.15 04:00:00,0.97266,92.0,76.0,,1.0,0.91797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 08:00:00,2020.07.15 06:00:00,0.81641,78.0,74.0,,7.0,0.74609,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 08:00:00,2020.07.15 06:00:00,81.641%,78.0,74.0,,7.0,74.609%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 10:00:00,2020.07.15 08:00:00,0.98047,90.0,79.0,,1.0,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 10:00:00,2020.07.15 08:00:00,98.047%,90.0,79.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 12:00:00,2020.07.15 10:00:00,0.66016,69.0,69.0,,1.0,0.61328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 12:00:00,2020.07.15 10:00:00,66.016%,69.0,69.0,,1.0,61.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 14:00:00,2020.07.15 12:00:00,0.32422,31.0,75.0,,1.0,0.30078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 14:00:00,2020.07.15 12:00:00,32.422%,31.0,75.0,,1.0,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 16:00:00,2020.07.15 14:00:00,45.703%,50.0,65.0,,1.0,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 16:00:00,2020.07.15 14:00:00,0.45703,50.0,65.0,,1.0,0.42578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 18:00:00,2020.07.15 16:00:00,0.91016,92.0,71.0,,3.0,0.85547,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 18:00:00,2020.07.15 16:00:00,91.016%,92.0,71.0,,3.0,85.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 20:00:00,2020.07.15 18:00:00,45.703%,45.0,73.0,,1.0,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 20:00:00,2020.07.15 18:00:00,0.45703,45.0,73.0,,1.0,0.43359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 22:00:00,2020.07.15 20:00:00,27.734%,23.0,88.0,,1.0,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.15 22:00:00,2020.07.15 20:00:00,0.27734,23.0,88.0,,1.0,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 00:00:00,2020.07.15 22:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 00:00:00,2020.07.15 22:00:00,0.00391,0.0,0.0,,1.0,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 02:00:00,2020.07.16 00:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 02:00:00,2020.07.16 00:00:00,0.00391,0.0,0.0,,1.0,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 04:00:00,2020.07.16 02:00:00,53.516%,34.0,117.0,,5.0,51.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 04:00:00,2020.07.16 02:00:00,0.53516,34.0,117.0,,5.0,0.51953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 06:00:00,2020.07.16 04:00:00,0.94141,91.0,74.0,,5.0,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 06:00:00,2020.07.16 04:00:00,94.141%,91.0,74.0,,5.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 08:00:00,2020.07.16 06:00:00,0.96484,104.0,67.0,,1.0,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 08:00:00,2020.07.16 06:00:00,96.484%,104.0,67.0,,1.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 10:00:00,2020.07.16 08:00:00,0.75391,81.0,67.0,,3.0,0.70703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 10:00:00,2020.07.16 08:00:00,75.391%,81.0,67.0,,3.0,70.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 12:00:00,2020.07.16 10:00:00,0.96484,109.0,63.0,,11.0,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 12:00:00,2020.07.16 10:00:00,96.484%,109.0,63.0,,11.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 14:00:00,2020.07.16 12:00:00,97.266%,113.0,62.0,,3.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 14:00:00,2020.07.16 12:00:00,0.97266,113.0,62.0,,3.0,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 16:00:00,2020.07.16 14:00:00,97.266%,134.0,52.0,,17.0,86.328%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 16:00:00,2020.07.16 14:00:00,0.97266,134.0,52.0,,17.0,0.86328,0.01172,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 18:00:00,2020.07.16 16:00:00,96.484%,146.0,47.0,,17.0,84.766%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 18:00:00,2020.07.16 16:00:00,0.96484,146.0,47.0,,17.0,0.84766,0.01172,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 20:00:00,2020.07.16 18:00:00,95.703%,125.0,55.0,,39.0,77.734%,2.734%,5.859%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,123.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 20:00:00,2020.07.16 18:00:00,0.95703,125.0,55.0,,39.0,0.77734,0.02734,0.05859,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,123.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 22:00:00,2020.07.16 20:00:00,96.484%,120.0,58.0,,17.0,85.547%,1.172%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.16 22:00:00,2020.07.16 20:00:00,0.96484,120.0,58.0,,17.0,0.85547,0.01172,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 00:00:00,2020.07.16 22:00:00,94.922%,90.0,75.0,,21.0,73.828%,10.547%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,87.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 00:00:00,2020.07.16 22:00:00,0.94922,90.0,75.0,,21.0,0.73828,0.10547,0.04297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,87.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 02:00:00,2020.07.17 00:00:00,0.95703,51.0,119.0,,23.0,0.75391,0.13672,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,45.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 02:00:00,2020.07.17 00:00:00,95.703%,51.0,119.0,,23.0,75.391%,13.672%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 04:00:00,2020.07.17 02:00:00,96.484%,119.0,67.0,,55.0,80.078%,6.641%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,111.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.07.17 04:00:00,2020.07.17 02:00:00,0.96484,119.0,67.0,,55.0,0.80078,0.06641,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,111.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.07.17 06:00:00,2020.07.17 04:00:00,97.266%,135.0,52.0,,1.0,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 06:00:00,2020.07.17 04:00:00,0.97266,135.0,52.0,,1.0,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 08:00:00,2020.07.17 06:00:00,98.047%,109.0,64.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 08:00:00,2020.07.17 06:00:00,0.98047,109.0,64.0,,1.0,0.91016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 10:00:00,2020.07.17 08:00:00,0.96484,131.0,53.0,,1.0,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 10:00:00,2020.07.17 08:00:00,96.484%,131.0,53.0,,1.0,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 12:00:00,2020.07.17 10:00:00,0.84766,134.0,46.0,,1.0,0.76172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 12:00:00,2020.07.17 10:00:00,84.766%,134.0,46.0,,1.0,76.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 14:00:00,2020.07.17 12:00:00,73.047%,114.0,46.0,,9.0,65.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 14:00:00,2020.07.17 12:00:00,0.73047,114.0,46.0,,9.0,0.65234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 16:00:00,2020.07.17 14:00:00,0.97266,159.0,44.0,,1.0,0.86328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 16:00:00,2020.07.17 14:00:00,97.266%,159.0,44.0,,1.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 18:00:00,2020.07.17 16:00:00,94.922%,140.0,49.0,,23.0,79.297%,2.734%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,137.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 18:00:00,2020.07.17 16:00:00,0.94922,140.0,49.0,,23.0,0.79297,0.02734,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,137.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 20:00:00,2020.07.17 18:00:00,94.141%,91.0,73.0,,59.0,70.703%,6.641%,7.422%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,86.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.07.17 20:00:00,2020.07.17 18:00:00,0.94141,91.0,73.0,,59.0,0.70703,0.06641,0.07422,0.01172,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,86.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.07.17 22:00:00,2020.07.17 20:00:00,0.95703,62.0,113.0,,27.0,0.55078,0.28516,0.07422,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,53.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.17 22:00:00,2020.07.17 20:00:00,95.703%,62.0,113.0,,27.0,55.078%,28.516%,7.422%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.18 00:00:00,2020.07.17 22:00:00,0.93359,32.0,193.0,,21.0,0.52734,0.29297,0.08203,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.18 00:00:00,2020.07.17 22:00:00,93.359%,32.0,193.0,,21.0,52.734%,29.297%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.18 02:00:00,2020.07.18 00:00:00,0.94141,16.0,449.0,,11.0,0.11328,0.81641,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.07.18 02:00:00,2020.07.18 00:00:00,94.141%,16.0,449.0,,11.0,11.328%,81.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
